origin,destination,count
AMBERIEU EN BUGEY,RUMILLY,1168627
AMBERIEU EN BUGEY,SAINT GERVAIS LES BAINS LE FA,1168627
AMBERIEU EN BUGEY,SAINT JULIEN EN GENEVOIS,1168627
AMBERIEU EN BUGEY,SAINT RAMBERT D'ALBON,1168627
AMBERIEU EN BUGEY,SAINT RAMBERT EN BUGEY,1168627
AMBERIEU EN BUGEY,SAINT VALLIER SUR RHONE,1168627
AMBERIEU EN BUGEY,SALLANCHES-COMBLOUX-MEGEVE,1168627
AMBERIEU EN BUGEY,SEYSSEL CORBONOD,1168627
AMBERIEU EN BUGEY,TAIN,1168627
AMBERIEU EN BUGEY,TENAY HAUTEVILLE,1168627
AMBERIEU EN BUGEY,THONON LES BAINS,1168627
AMBERIEU EN BUGEY,VALENCE TGV RHONE-ALPES SUD,1168627
AMBERIEU EN BUGEY,VALENCE VILLE,1168627
AMBERIEU EN BUGEY,VALLEIRY,1168627
AMBERIEU EN BUGEY,VOIRON,1168627
AMBOISE,BLERE,556255
AMBOISE,BOURGES,556255
AMBOISE,CHATEAURENAULT,556255
AMBOISE,CHATEAUROUX,556255
AMBOISE,CHATILLON,556255
AMBOISE,CHENONCEAUX,556255
AMBOISE,ISSOUDUN,556255
AMBOISE,MEHUN-SUR-YEVRE,556255
AMBOISE,MONTARGIS,556255
AMBOISE,MONTRICHARD,556255
AMBOISE,MONTS,556255
AMBOISE,PORT-DE-PILES,556255
AMBOISE,ROMORANTIN-LANTHENAY,556255
AMBOISE,SAINT-AIGNAN,556255
AMBOISE,SAINTE-MAURE-DE-TOURAINE,556255
AMBOISE,SELLES-SUR-CHER,556255
AMBOISE,St MARTIN-LE-BEAU,556255
AMBOISE,VENDOME,556255
AMBOISE,VÉRETZ,556255
AMBOISE,VILLEFRANCHE-SUR-CHER,556255
AMBRONAY PRIAY,AMBERIEU EN BUGEY,5983
AMBRONAY PRIAY,OYONNAX,5983
AMIENS,BETHUNE,5244716
AMIENS,BOULOGNE VILLE,5244716
AMIENS,CHAUMONT EN VEXIN,5244716
AMIENS,ETAPLES LE TOUQUET,5244716
AMIENS,ISBERGUES,5244716
AMIENS,MAIGNELAY CENTRE,5244716
AMIENS,MONTIGNY EN OSTREVENT,5244716
AMIENS,SAINT AMAND LES EAUX,5244716
AMIENS,VALENCIENNES,5244716
AMIENS,WALLERS,5244716
AMPLEPUIS,AIX LES BAINS - LE REVARD,276412
AMPLEPUIS,ALBERTVILLE,276412
AMPLEPUIS,ALBIGNY NEUVILLE,276412
AMPLEPUIS,AMBERIEU EN BUGEY,276412
AMPLEPUIS,ANDREZIEUX,276412
AMPLEPUIS,ANNECY,276412
AMPLEPUIS,ANNEMASSE,276412
AMPLEPUIS,ANSE,276412
AMPLEPUIS,BALBIGNY,276412
AMPLEPUIS,BELLEGARDE-SUR-VALSERINE GARE,276412
AMPLEPUIS,BELLEVILLE SUR SAONE,276412
AMPLEPUIS,BEYNOST,276412
AMPLEPUIS,BOURG EN BRESSE,276412
AMPLEPUIS,BOURGOIN JALLIEU,276412
AMPLEPUIS,BRIGNAIS,276412
AMPLEPUIS,CHAMBERY CHALLES LES EAUX,276412
AMPLEPUIS,CHAPONOST,276412
AMPLEPUIS,CHARBONNIERES LES BAINS,276412
AMPLEPUIS,CHAZAY MARCILLY,276412
AMPLEPUIS,CLERMONT FERRAND,276412
AMPLEPUIS,CLUSES  74,276412
AMPLEPUIS,CREST,276412
AMPLEPUIS,DARDILLY LE JUBIN,276412
AMPLEPUIS,ECULLY LA DEMI LUNE,276412
AMPLEPUIS,FEURS,276412
AMPLEPUIS,GIVORS VILLE,276412
AMPLEPUIS,GRENOBLE,276412
AMPLEPUIS,L' ARBRESLE,276412
AMPLEPUIS,L' ISLE D'ABEAU,276412
AMPLEPUIS,LA ROCHE SUR FORON,276412
AMPLEPUIS,LA TOUR DU PIN,276412
AMPLEPUIS,LA VERPILLIERE,276412
AMPLEPUIS,LE COTEAU,276412
AMPLEPUIS,LE PEAGE DE ROUSSILLON,276412
AMPLEPUIS,LE PUY EN VELAY,276412
AMPLEPUIS,LE TEIL,276412
AMPLEPUIS,LENTILLY,276412
AMPLEPUIS,LORIOL,276412
AMPLEPUIS,LOZANNE,276412
AMPLEPUIS,LYON GORGE DE LOUP,276412
AMPLEPUIS,LYON PART DIEU,276412
AMPLEPUIS,LYON PERRACHE,276412
AMPLEPUIS,LYON ST PAUL,276412
AMPLEPUIS,MEXIMIEUX PEROUGES,276412
AMPLEPUIS,MIRIBEL,276412
AMPLEPUIS,MOIRANS,276412
AMPLEPUIS,MONTELIMAR GARE SNCF,276412
AMPLEPUIS,MONTLUEL,276412
AMPLEPUIS,MONTROND LES BAINS,276412
AMPLEPUIS,OULLINS,276412
AMPLEPUIS,OYONNAX,276412
AMPLEPUIS,PIERRELATTE,276412
AMPLEPUIS,PONT DE BEAUVOISIN,276412
AMPLEPUIS,REGNY,276412
AMPLEPUIS,RIOM CHATEL GUYON,276412
AMPLEPUIS,RIVE DE GIER,276412
AMPLEPUIS,ROANNE,276412
AMPLEPUIS,RUMILLY,276412
AMPLEPUIS,SAIN BEL,276412
AMPLEPUIS,SAINT CHAMOND,276412
AMPLEPUIS,SAINT CLAIR LES ROCHES,276412
AMPLEPUIS,SAINT ETIENNE CHATEAUCREUX,276412
AMPLEPUIS,SAINT ETIENNE LA TERRASSE,276412
AMPLEPUIS,SAINT FONS,276412
AMPLEPUIS,SAINT GERMAIN AU MONT D'OR,276412
AMPLEPUIS,SAINT GERVAIS LES BAINS LE FA,276412
AMPLEPUIS,SAINT JULIEN EN GENEVOIS,276412
AMPLEPUIS,SAINT MARCELLIN ISERE,276412
AMPLEPUIS,SAINT PRIEST,276412
AMPLEPUIS,SAINT RAMBERT D'ALBON,276412
AMPLEPUIS,SAINT VICTOR THIZY,276412
AMPLEPUIS,SALLANCHES-COMBLOUX-MEGEVE,276412
AMPLEPUIS,SATHONAY RILLIEUX,276412
AMPLEPUIS,SEYSSEL CORBONOD,276412
AMPLEPUIS,TAIN,276412
AMPLEPUIS,TARARE,276412
AMPLEPUIS,TASSIN,276412
AMPLEPUIS,THONON LES BAINS,276412
AMPLEPUIS,VALENCE TGV RHONE-ALPES SUD,276412
AMPLEPUIS,VALENCE VILLE,276412
AMPLEPUIS,VENISSIEUX,276412
AMPLEPUIS,VICHY,276412
AMPLEPUIS,VIENNE,276412
AMPLEPUIS,VILLARS LES DOMBES,276412
AMPLEPUIS,VILLEFRANCHE SUR SAONE,276412
AMPLEPUIS,VOIRON,276412
ANCENIS,ABBARETZ.,926200
ANCENIS,ANGERS ST LAUD,926200
ANCENIS,BABINIERE.,926200
ANCENIS,BELLEVILLE-SUR-VIE,926200
ANCENIS,BOUAYE,926200
ANCENIS,BOURGNEUF EN RETZ,926200
ANCENIS,CHALLANS,926200
ANCENIS,CHALONNES,926200
ANCENIS,CHAMPTOCE SUR LOIRE,926200
ANCENIS,CHANTONNAY,926200
ANCENIS,CHATEAUBRIANT,926200
ANCENIS,CHATEAUBRIANT TT,926200
ANCENIS,CHEMILLE,926200
ANCENIS,CHOLET,926200
ANCENIS,CLISSON,926200
ANCENIS,COUERON,926200
ANCENIS,CUGAND,926200
ANCENIS,ERDRE-ACTIVE,926200
ANCENIS,ETRICHE CHATEAUNEUF,926200
ANCENIS,FONTENAY LE COMTE (PEMU),926200
ANCENIS,GORGES,926200
ANCENIS,HALUCHERE-BATIGNOLLES.,926200
ANCENIS,INGRANDES SUR LOIRE,926200
ANCENIS,ISSE.,926200
ANCENIS,L' HERBERGEMENT LES BROUZI,926200
ANCENIS,LA BAULE ESCOUBLAC,926200
ANCENIS,LA BAULE LES PINS,926200
ANCENIS,LA BERNERIE EN RETZ,926200
ANCENIS,LA BOHALLE,926200
ANCENIS,LA CHAPELLE CENTRE,926200
ANCENIS,LA CHAPELLE-AULNAY.,926200
ANCENIS,LA MENITRE,926200
ANCENIS,LA MOTHE ACHARD,926200
ANCENIS,LA POSSONNIERE,926200
ANCENIS,LA ROCHE SUR YON,926200
ANCENIS,LE CROISIC,926200
ANCENIS,LE PALLET,926200
ANCENIS,LE POULIGUEN,926200
ANCENIS,LE VIEUX BRIOLLAY,926200
ANCENIS,LES MOUTIERS EN RETZ,926200
ANCENIS,LES ROSIERS SUR LOIRE,926200
ANCENIS,LES SABLES D'OLONNE,926200
ANCENIS,LUCON,926200
ANCENIS,MACHECOUL,926200
ANCENIS,MONTAIGU VENDEE,926200
ANCENIS,MONTREUIL BELLAY,926200
ANCENIS,MORANNES,926200
ANCENIS,NORT-SUR-ERDRE,926200
ANCENIS,OLONNE SUR MER,926200
ANCENIS,PONTCHATEAU,926200
ANCENIS,PORNIC,926200
ANCENIS,PORNICHET,926200
ANCENIS,PORT ST PERE ST MARS,926200
ANCENIS,SAINT ETIENNE DE MONTLUC,926200
ANCENIS,SAINT GILLES CROIX DE VIE,926200
ANCENIS,SAINT HILAIRE DE CHALEONS,926200
ANCENIS,SAINT HILAIRE DE RIEZ GARE SN,926200
ANCENIS,SAINT MATHURIN,926200
ANCENIS,SAINT NAZAIRE,926200
ANCENIS,SAINTE PAZANNE,926200
ANCENIS,SAUMUR,926200
ANCENIS,SAVENAY,926200
ANCENIS,SAVENNIERES BEHUARD,926200
ANCENIS,SUCE-SUR-ERDRE,926200
ANCENIS,TIERCE,926200
ANCENIS,TORFOU-TIFFAUGES,926200
ANCENIS,VARADES SAINT FLORENT LE VIEIL,926200
ANCENIS,VERTOU,926200
ANDREZIEUX,BONSON,25637
ANDREZIEUX,CHAMBERY CHALLES LES EAUX,25637
ANDREZIEUX,CLERMONT FERRAND,25637
ANDREZIEUX,FIRMINY,25637
ANDREZIEUX,GRENOBLE,25637
ANDREZIEUX,LE CHAMBON FEUGEROLLES,25637
ANDREZIEUX,LE PUY EN VELAY,25637
ANDREZIEUX,MONTBRISON,25637
ANDREZIEUX,NOIRETABLE,25637
ANDREZIEUX,ROANNE,25637
ANDREZIEUX,SAINT ROMAIN LE PUY,25637
ANDREZIEUX,THIERS,25637
ANDREZIEUX,VICHY,25637
ANDREZIEUX,VOIRON,25637
ANGERS MAITRE ECOLE,CHOLET,16070
ANGERS MAITRE ECOLE,ETRICHE CHATEAUNEUF,16070
ANGERS MAITRE ECOLE,LE VIEUX BRIOLLAY,16070
ANGERS MAITRE ECOLE,MORANNES,16070
ANGERS MAITRE ECOLE,TIERCE,16070
ANGOULEME,AGEN,1712440
ANGOULEME,AIGUILLON LOT ET GARONNE,1712440
ANGOULEME,AIXE SUR VIENNE,1712440
ANGOULEME,ARTIX,1712440
ANGOULEME,BAYONNE,1712440
ANGOULEME,BEDOUS,1712440
ANGOULEME,BELLAC,1712440
ANGOULEME,BENESSE MAREMNE,1712440
ANGOULEME,BERGERAC,1712440
ANGOULEME,BIARRITZ,1712440
ANGOULEME,BOUCAU,1712440
ANGOULEME,BRIVE LA GAILLARDE,1712440
ANGOULEME,CAMBO LES BAINS,1712440
ANGOULEME,CASTILLON,1712440
ANGOULEME,CHABANAIS,1712440
ANGOULEME,CHALAIS,1712440
ANGOULEME,CHASSENEUIL SUR BONNIEURE,1712440
ANGOULEME,COARRAZE NAY,1712440
ANGOULEME,CONDAT LE LARDIN,1712440
ANGOULEME,COUTRAS,1712440
ANGOULEME,DAX,1712440
ANGOULEME,EGLETONS,1712440
ANGOULEME,EYMOUTIERS VASSIVIERE,1712440
ANGOULEME,GUERET,1712440
ANGOULEME,GUETHARY,1712440
ANGOULEME,HENDAYE,1712440
ANGOULEME,LA COQUILLE,1712440
ANGOULEME,LA ROCHEFOUCAULD,1712440
ANGOULEME,LA SOUTERRAINE,1712440
ANGOULEME,LABENNE,1712440
ANGOULEME,LALINDE,1712440
ANGOULEME,LE BUISSON,1712440
ANGOULEME,LE DORAT,1712440
ANGOULEME,LES DEUX JUMEAUX (64),1712440
ANGOULEME,LES EYZIES,1712440
ANGOULEME,LIBOURNE,1712440
ANGOULEME,LIMOGES BENEDICTINS,1712440
ANGOULEME,LIMOGES MONTJOVIS,1712440
ANGOULEME,MARMANDE,1712440
ANGOULEME,MAULEON,1712440
ANGOULEME,MONSEMPRON LIBOS,1712440
ANGOULEME,MONT DE MARSAN,1712440
ANGOULEME,MONTMOREAU,1712440
ANGOULEME,MONTPON MENESTEROL,1712440
ANGOULEME,MORCENX,1712440
ANGOULEME,MUSSIDAN,1712440
ANGOULEME,NEXON,1712440
ANGOULEME,OLORON STE MARIE,1712440
ANGOULEME,ORTHEZ,1712440
ANGOULEME,PAU,1712440
ANGOULEME,PENNE LOT ET GARONNE,1712440
ANGOULEME,PERIGUEUX,1712440
ANGOULEME,PORT STE MARIE,1712440
ANGOULEME,PUYOO,1712440
ANGOULEME,ROUMAZIERES LOUBERT,1712440
ANGOULEME,RUELLE,1712440
ANGOULEME,RUFFEC CHARENTE,1712440
ANGOULEME,SAINT AIGULIN LA ROCHE CHALAI,1712440
ANGOULEME,SAINT ANTOINE DE BREUILH,1712440
ANGOULEME,SAINT ASTIER,1712440
ANGOULEME,SAINT CYPRIEN  DORDOGNE,1712440
ANGOULEME,SAINT DENIS DE PILE,1712440
ANGOULEME,SAINT EMILION,1712440
ANGOULEME,SAINT JEAN DE LUZ CIBOURE,1712440
ANGOULEME,SAINT JEAN PIED DE PORT,1712440
ANGOULEME,SAINT JUNIEN,1712440
ANGOULEME,SAINT LEONARD DE NOBLAT SNCF.,1712440
ANGOULEME,SAINT LOUBES,1712440
ANGOULEME,SAINT MEDARD DE GUIZIERES,1712440
ANGOULEME,SAINT SULPICE IZON,1712440
ANGOULEME,SAINT VICTURNIEN,1712440
ANGOULEME,SAINT VINCENT DE TYROSSE,1712440
ANGOULEME,SAINT YRIEIX LA PERCHE,1712440
ANGOULEME,SAINTE FOY LA GRANDE,1712440
ANGOULEME,SARLAT,1712440
ANGOULEME,SIORAC EN PERIGORD,1712440
ANGOULEME,TERRASSON,1712440
ANGOULEME,THENON,1712440
ANGOULEME,THIVIERS,1712440
ANGOULEME,TONNEINS,1712440
ANGOULEME,TULLE,1712440
ANGOULEME,USSEL,1712440
ANGOULEME,UZERCHE,1712440
ANGOULEME,VAYRES,1712440
ANGOULEME,VELINES,1712440
ANGOULEME,VILLENEUVE SUR LOT,1712440
ANGOULEME,YGOS,1712440
ANGOULINS SUR MER,ANGOULEME,9187
ANGOULINS SUR MER,BORDEAUX ST JEAN,9187
ANGOULINS SUR MER,BORDS,9187
ANGOULINS SUR MER,CHATELAILLON PLAGE,9187
ANGOULINS SUR MER,COGNAC,9187
ANGOULINS SUR MER,JARNAC CHARENTE,9187
ANGOULINS SUR MER,NIORT,9187
ANGOULINS SUR MER,PARTHENAY,9187
ANGOULINS SUR MER,POITIERS,9187
ANGOULINS SUR MER,ROCHEFORT,9187
ANGOULINS SUR MER,SAINT JEAN D'ANGELY,9187
ANGOULINS SUR MER,SAINT LAURENT-FOURAS,9187
ANGOULINS SUR MER,SAINT SAVINIEN SUR CHARENTE,9187
ANGOULINS SUR MER,SAINTES,9187
ANGOULINS SUR MER,SURGERES,9187
ANGOULINS SUR MER,TONNAY CHARENTE,9187
ANNECY,ANNONAY GARE ROUTE,2209179
ANNECY,ARGENTIERE HAUTE SAVOIE   (74),2209179
ANNECY,AUBENAS BOUTIQUE SNCF,2209179
ANNECY,BEAUCHASTEL CENTRE,2209179
ANNECY,BONNEVILLE,2209179
ANNECY,BRIGNOUD,2209179
ANNECY,CHAMONIX MONT BLANC,2209179
ANNECY,CLUSES  74,2209179
ANNECY,CREST,2209179
ANNECY,DIE,2209179
ANNECY,DONZERE,2209179
ANNECY,GONCELIN,2209179
ANNECY,GRENOBLE,2209179
ANNECY,GRENOBLE UNIVERSITES GIERES,2209179
ANNECY,GROISY THORENS LA CAILLE,2209179
ANNECY,JARRIE VIZILLE,2209179
ANNECY,L' ISLE D'ABEAU,2209179
ANNECY,LA ROCHE SUR FORON,2209179
ANNECY,LE TEIL,2209179
ANNECY,LES HOUCHES,2209179
ANNECY,LIVRON,2209179
ANNECY,LORIOL,2209179
ANNECY,LUS LA CROIX HAUTE,2209179
ANNECY,MOIRANS,2209179
ANNECY,MOIRANS LA GALIFETTE,2209179
ANNECY,MONESTIER DE CLERMONT,2209179
ANNECY,MONTELIMAR GARE SNCF,2209179
ANNECY,MONTROC LE PLANET,2209179
ANNECY,PIERRELATTE,2209179
ANNECY,PONTCHARRA SUR BREDA ALLEVARD,2209179
ANNECY,PRIVAS,2209179
ANNECY,REIGNIER,2209179
ANNECY,RIVES,2209179
ANNECY,ROMANS BOURG DE PEAGE,2209179
ANNECY,RUMILLY,2209179
ANNECY,RUOMS-PLACE DE LA GARE,2209179
ANNECY,SAILLANS,2209179
ANNECY,SAINT EGREVE ST ROBERT,2209179
ANNECY,SAINT FLOUR CHAUDES AIGUES,2209179
ANNECY,SAINT GERVAIS LES BAINS LE FA,2209179
ANNECY,SAINT HILAIRE ST NAZAIRE,2209179
ANNECY,SAINT MARCELLIN ISERE,2209179
ANNECY,SAINT RAMBERT D'ALBON,2209179
ANNECY,SAINT VALLIER SUR RHONE,2209179
ANNECY,SALLANCHES-COMBLOUX-MEGEVE,2209179
ANNECY,TAIN,2209179
ANNECY,TULLINS FURES,2209179
ANNECY,VALENCE TGV RHONE-ALPES SUD,2209179
ANNECY,VALENCE VILLE,2209179
ANNECY,VALLON PT D ARC GARE ROUT.,2209179
ANNECY,VALLORCINE,2209179
ANNECY,VIF,2209179
ANNECY,VINAY,2209179
ANNECY,VOIRON,2209179
ANNEMASSE,ANNECY,618090
ANNEMASSE,ANNONAY GARE ROUTE,618090
ANNEMASSE,ARGENTIERE HAUTE SAVOIE   (74),618090
ANNEMASSE,BONNEVILLE,618090
ANNEMASSE,BONS EN CHABLAIS,618090
ANNEMASSE,CHAMONIX MONT BLANC,618090
ANNEMASSE,CLUSES  74,618090
ANNEMASSE,CREST,618090
ANNEMASSE,EVIAN LES BAINS,618090
ANNEMASSE,GENEVE EAUX VIVES RIEU,618090
ANNEMASSE,GRENOBLE,618090
ANNEMASSE,GRENOBLE UNIVERSITES GIERES,618090
ANNEMASSE,GROISY THORENS LA CAILLE,618090
ANNEMASSE,LA ROCHE SUR FORON,618090
ANNEMASSE,LE GRAND LEMPS,618090
ANNEMASSE,LE TEIL,618090
ANNEMASSE,LES HOUCHES,618090
ANNEMASSE,LIVRON,618090
ANNEMASSE,LUS LA CROIX HAUTE,618090
ANNEMASSE,MACHILLY,618090
ANNEMASSE,MOIRANS,618090
ANNEMASSE,MONTELIMAR GARE SNCF,618090
ANNEMASSE,PERRIGNIER,618090
ANNEMASSE,PIERRELATTE,618090
ANNEMASSE,PONTCHARRA SUR BREDA ALLEVARD,618090
ANNEMASSE,REIGNIER,618090
ANNEMASSE,ROMANS BOURG DE PEAGE,618090
ANNEMASSE,RUMILLY,618090
ANNEMASSE,SAINT GERVAIS LES BAINS LE FA,618090
ANNEMASSE,SAINT MARCELLIN ISERE,618090
ANNEMASSE,SAINT RAMBERT D'ALBON,618090
ANNEMASSE,SAINT VALLIER SUR RHONE,618090
ANNEMASSE,SALLANCHES-COMBLOUX-MEGEVE,618090
ANNEMASSE,SEYSSEL CORBONOD,618090
ANNEMASSE,TAIN,618090
ANNEMASSE,THONON LES BAINS,618090
ANNEMASSE,TULLINS FURES,618090
ANNEMASSE,VALENCE TGV RHONE-ALPES SUD,618090
ANNEMASSE,VALENCE VILLE,618090
ANNEMASSE,VOIRON,618090
ANOR,DOUAI,20097
ANSE,AMBERIEU EN BUGEY,397142
ANSE,ANNECY,397142
ANSE,ANNEMASSE,397142
ANSE,BELLEGARDE-SUR-VALSERINE GARE,397142
ANSE,BELLEVILLE SUR SAONE,397142
ANSE,BOURG EN BRESSE,397142
ANSE,BOURGOIN JALLIEU,397142
ANSE,CHAMBERY CHALLES LES EAUX,397142
ANSE,CHASSE SUR RHONE,397142
ANSE,DIE,397142
ANSE,ESTRESSIN,397142
ANSE,FEYZIN,397142
ANSE,FIRMINY,397142
ANSE,GIVORS CANAL,397142
ANSE,GIVORS VILLE,397142
ANSE,GRENOBLE,397142
ANSE,L' ARBRESLE,397142
ANSE,L' ISLE D'ABEAU,397142
ANSE,LA TOUR DU PIN,397142
ANSE,LE PEAGE DE ROUSSILLON,397142
ANSE,LE PUY EN VELAY,397142
ANSE,LENTILLY,397142
ANSE,LOZANNE,397142
ANSE,LYON PART DIEU,397142
ANSE,LYON PERRACHE,397142
ANSE,MONTBRISON,397142
ANSE,MONTELIMAR GARE SNCF,397142
ANSE,OULLINS,397142
ANSE,PONT DE BEAUVOISIN,397142
ANSE,PRIVAS,397142
ANSE,RIVE DE GIER,397142
ANSE,ROANNE,397142
ANSE,SAINT CHAMOND,397142
ANSE,SAINT CLAIR LES ROCHES,397142
ANSE,SAINT ETIENNE CARNOT,397142
ANSE,SAINT ETIENNE CHATEAUCREUX,397142
ANSE,SAINT FONS,397142
ANSE,SAINT GEORGES DE RENEINS,397142
ANSE,SAINT MAURICE DE BEYNOST,397142
ANSE,SAINT PRIEST,397142
ANSE,SAINT RAMBERT D'ALBON,397142
ANSE,SAINT VALLIER SUR RHONE,397142
ANSE,SEREZIN,397142
ANSE,TAIN,397142
ANSE,TARARE,397142
ANSE,VALENCE VILLE,397142
ANSE,VENISSIEUX,397142
ANSE,VIENNE,397142
ANSE,VILLARS LES DOMBES,397142
ANSE,VILLEFRANCHE SUR SAONE,397142
ANTIBES,AVIGNON CENTRE,2105087
ANTIBES,BOLLENE LA CROISIERE,2105087
ANTIBES,BRIANCON,2105087
ANTIBES,CARPENTRAS,2105087
ANTIBES,CAVAILLON,2105087
ANTIBES,CHORGES,2105087
ANTIBES,EMBRUN,2105087
ANTIBES,ENTRAIGUES SUR LA SORGUE,2105087
ANTIBES,GAP,2105087
ANTIBES,GRASSE,2105087
ANTIBES,L' ARGENTIERE LES ECRINS,2105087
ANTIBES,L' ISLE S SORGUE FONTAINE,2105087
ANTIBES,LA FRAYERE,2105087
ANTIBES,LARAGNE,2105087
ANTIBES,LE BOSQUET,2105087
ANTIBES,LE THOR,2105087
ANTIBES,MONTDAUPHIN GUILLESTRE,2105087
ANTIBES,MONTEUX,2105087
ANTIBES,MONTFAVET,2105087
ANTIBES,ORANGE,2105087
ANTIBES,RANGUIN,2105087
ANTIBES,SAINT SATURNIN D'AVIGNON,2105087
ANTIBES,SERRES,2105087
ANTIBES,SORGUES CHATEAUNEUF DU PAPE,2105087
ANTIBES,TARASCON SUR RHONE,2105087
ANTIBES,VEYNES DEVOLUY,2105087
ARC ET SENANS,CHALON SUR SAONE,43376
ARC ET SENANS,SAINT CLAUDE,43376
ARCACHON,AGEN,907838
ARCACHON,AIGUILLON LOT ET GARONNE,907838
ARCACHON,ANGOULEME,907838
ARCACHON,ARTIX,907838
ARCACHON,BARSAC,907838
ARCACHON,BAYONNE,907838
ARCACHON,BEAUTIRAN,907838
ARCACHON,BEDOUS,907838
ARCACHON,BELVES,907838
ARCACHON,BENESSE MAREMNE,907838
ARCACHON,BERGERAC,907838
ARCACHON,BIARRITZ,907838
ARCACHON,BRIVE LA GAILLARDE,907838
ARCACHON,BUSSIERE GALANT,907838
ARCACHON,BUZY EN BEARN,907838
ARCACHON,CADAUJAC,907838
ARCACHON,CASTILLON,907838
ARCACHON,CERONS,907838
ARCACHON,CHALAIS,907838
ARCACHON,COARRAZE NAY,907838
ARCACHON,CONDAT LE LARDIN,907838
ARCACHON,COUTRAS,907838
ARCACHON,DAX,907838
ARCACHON,EGLETONS,907838
ARCACHON,EYMOUTIERS VASSIVIERE,907838
ARCACHON,GAN,907838
ARCACHON,GUERET,907838
ARCACHON,GUETHARY,907838
ARCACHON,HENDAYE,907838
ARCACHON,LA COQUILLE,907838
ARCACHON,LA REOLE,907838
ARCACHON,LA SOUTERRAINE,907838
ARCACHON,LABENNE,907838
ARCACHON,LALINDE,907838
ARCACHON,LANGON,907838
ARCACHON,LE BUGUE,907838
ARCACHON,LE BUISSON,907838
ARCACHON,LES DEUX JUMEAUX (64),907838
ARCACHON,LES EYZIES,907838
ARCACHON,LIBOURNE,907838
ARCACHON,LIMOGES BENEDICTINS,907838
ARCACHON,MARMANDE,907838
ARCACHON,MONSEMPRON LIBOS,907838
ARCACHON,MONT DE MARSAN,907838
ARCACHON,MONTPON MENESTEROL,907838
ARCACHON,MORCENX,907838
ARCACHON,MUSSIDAN,907838
ARCACHON,NEXON,907838
ARCACHON,OLORON STE MARIE,907838
ARCACHON,ONDRES,907838
ARCACHON,ORTHEZ,907838
ARCACHON,PAU,907838
ARCACHON,PERIGUEUX,907838
ARCACHON,PEYREHORADE,907838
ARCACHON,PODENSAC,907838
ARCACHON,PORT STE MARIE,907838
ARCACHON,PORTETS,907838
ARCACHON,PREIGNAC,907838
ARCACHON,PUYOO,907838
ARCACHON,RUFFEC CHARENTE,907838
ARCACHON,SAINT AIGULIN LA ROCHE CHALAI,907838
ARCACHON,SAINT ASTIER,907838
ARCACHON,SAINT CYPRIEN  DORDOGNE,907838
ARCACHON,SAINT EMILION,907838
ARCACHON,SAINT JEAN DE LUZ CIBOURE,907838
ARCACHON,SAINT JEAN PIED DE PORT,907838
ARCACHON,SAINT LOUBES,907838
ARCACHON,SAINT MEDARD DE GUIZIERES,907838
ARCACHON,SAINT SEURIN SUR L'ISLE,907838
ARCACHON,SAINT SULPICE IZON,907838
ARCACHON,SAINT VINCENT DE TYROSSE,907838
ARCACHON,SAINTE FOY LA GRANDE,907838
ARCACHON,SARLAT,907838
ARCACHON,SAUVETERRE LA LEMANCE,907838
ARCACHON,SIORAC EN PERIGORD,907838
ARCACHON,TERRASSON,907838
ARCACHON,THIVIERS,907838
ARCACHON,TONNEINS,907838
ARCACHON,TULLE,907838
ARCACHON,USSEL,907838
ARCACHON,VAYRES,907838
ARCACHON,VELINES,907838
ARCACHON,YGOS,907838
ARGENTAN,ALENCON,274448
ARGENTAN,AVRANCHES,274448
ARGENTAN,BAGNOLES ORNE-EGLISE STE MADE.,274448
ARGENTAN,BRIOUZE,274448
ARGENTAN,CARENTAN,274448
ARGENTAN,CHERBOURG,274448
ARGENTAN,COUTANCES,274448
ARGENTAN,ECOUCHE,274448
ARGENTAN,FLERS,274448
ARGENTAN,FOLLIGNY,274448
ARGENTAN,GRANVILLE,274448
ARGENTAN,L' AIGLE,274448
ARGENTAN,LE MERLERAULT,274448
ARGENTAN,LISON,274448
ARGENTAN,SAINT LO,274448
ARGENTAN,SEES,274448
ARGENTAN,SURDON,274448
ARGENTAN,VALOGNES,274448
ARGENTAN,VILLEDIEU LES POELES,274448
ARGENTAN,VILLEDIEU LES POELES CENTRE,274448
ARGENTAN,VIRE,274448
ARLES,ANTIBES,646535
ARLES,AVIGNON CENTRE,646535
ARLES,BANDOL,646535
ARLES,BEAULIEU SUR MER,646535
ARLES,BEDARRIDES,646535
ARLES,BIOT,646535
ARLES,BOLLENE LA CROISIERE,646535
ARLES,BOULOURIS SUR MER,646535
ARLES,BREIL SUR ROYA,646535
ARLES,BRIANCON,646535
ARLES,CAGNES SUR MER,646535
ARLES,CANNES,646535
ARLES,CAP D'AIL,646535
ARLES,CARNOLES,646535
ARLES,CARNOULES,646535
ARLES,CARPENTRAS,646535
ARLES,CAVAILLON,646535
ARLES,CHORGES,646535
ARLES,CROS DE CAGNES,646535
ARLES,CUERS PIERREFEU,646535
ARLES,EMBRUN,646535
ARLES,ENTRAIGUES SUR LA SORGUE,646535
ARLES,FREJUS,646535
ARLES,GAP,646535
ARLES,GOLFE JUAN VALLAURIS,646535
ARLES,GRASSE,646535
ARLES,HYERES,646535
ARLES,JUAN LES PINS,646535
ARLES,L' ARGENTIERE LES ECRINS,646535
ARLES,L' ISLE S SORGUE FONTAINE,646535
