UIC,gares,insee,dep,lat long,geo-2
87313460,Rosières-en-Santerre,80680,80,49.8177824045,2.70377817425
87113696,Rosny-sous-Bois,93064,93,48.8749179321,2.48589920243
87113704,Rosny-sous-Bois,93064,93,48.8749179321,2.48589920243
87415885,Rosny-sur-Seine,78531,78,48.9964356511,1.60766376021
87474155,Rosporden,29241,29,47.9581758742,-3.80074307996
87286567,Rosult,59511,59,50.4523035161,3.36285978177
87214726,Rothau,67414,67,48.448218395,7.20658581141
87286732,Roubaix,59512,59,50.688368324,3.1819028627
87411017,Rouen,76540,76,49.441495787,1.093574523
87396259,Rouessé-Vassé,72255,72,48.1549800293,-0.200236471599
87182337,Rouffach,68287,68,47.9688876617,7.27264590264
87485532,Rouillé,86213,86,46.42015611,0.0265211050207
87212373,Rountzenheim-Auenheim,67418,67,48.8167516397,8.00658792181
87297515,Rousies,59514,59,50.2715147251,3.99913141691
87491803,Royan,17306,17,45.6343673195,-1.01762198905
87734038,Royat,63308,63,45.75780019,3.04034644785
87592063,Royères,87129,87,45.8514759889,1.43452044179
87212407,Rœschwoog,67405,67,48.8233081699,8.04055256634
87342089,Rœux,62718,62,50.3021036529,2.89946897195
87317404,Rue,80688,80,50.2785612053,1.66501519735
87583203,Ruelle-sur-Touvre,16291,16,45.683753762,0.230658548796
87583849,Ruffec,16292,16,46.0398818554,0.199512296611
87713826,Ruffey-lès-Echirey,21535,21,47.3675226314,5.08403876752
87712026,Rully,71378,71,46.872864551,4.75068172567
87746149,Rumilly,74225,74,45.855677687,5.94022732218
87287300,Ruminghem,62730,62,50.8562158647,2.16714867946
87546291,Rungis,94065,94,48.7496751962,2.35260377892
87116558,Saâcy-sur-Marne,77397,77,48.950992478,3.21725585986
87214783,Saales,67421,67,48.3519772119,7.11008865286
87396408,Sablé-sur-Sarthe,72264,72,47.8378119669,-0.355052012553
87394288,Sablons sur Huisne,61116,61,48.3846500772,0.870175594159
87784835,Saillagouse,66167,66,42.4589581597,2.03938060311
87761817,Saillans,26289,26,44.6950047997,5.18828520439
87592717,Saillat-sur-Vienne,87131,87,45.8709702822,0.8337354326
87721605,Sain-Bel,69171,69,45.8118222957,4.59854204478
87696260,Saincaize-Meauce,58225,58,46.9071737052,3.08684530876
87286435,Sainghin-en-Weppes,59524,59,50.5593708126,2.89711304503
87295709,Sains-du-Nord,59525,59,50.0854562138,4.03165314349
87734343,Saint Bonnet-Laval,48139,48,44.8124769107,3.71519290377
87694851,Saint-Agnan,71382,71,46.5139377254,3.88679868278
87584540,Saint-Aigulin,17309,17,45.1670007249,-0.0441220377734
87343103,Saint-Amand-les-Eaux,59526,59,50.4403741298,3.44400448005
87574640,Saint-Amand-Longpré,41199,41,47.6840460606,1.00031904723
87182600,Saint-Amarin,68292,68,47.8881262528,7.04169402318
87718296,Saint-Amour,39475,39,46.4374847712,5.3361811107
87723734,Saint-André-de-Corcy,1333,1,45.9268592458,4.95320788422
87491241,Saint-André-de-Cubzac,33366,33,44.9954198165,-0.435569002818
87723494,Saint-André-le-Gaz,38357,38,45.5474047377,5.53210553309
87286195,Saint-André-lez-Lille,59527,59,50.660400481,3.04728029223
87584201,Saint-Antoine-de-Breuilh,24370,24,44.8413151724,0.144654750461
87571539,Saint-Antoine-du-Rocher,37206,37,47.4960408865,0.630903118405
87471318,Saint-Armel,35250,35,48.0133529392,-1.58056270519
87595249,Saint-Astier,24372,24,45.14825229,0.51999047989
87394213,Saint-Aubin-des-Bois,28325,28,48.4631319794,1.3455704894
87471516,Saint-Aubin-des-Landes,35252,35,48.1003655277,-1.29150645692
87411173,Saint-Aubin-lès-Elbeuf,76561,76,49.303041153,1.01754609709
87415125,Saint-Aubin-sur-Scie,76565,76,49.8828706815,1.0783461209
87594622,Saint-Aulaire,19182,19,45.2364242202,1.38810375612
87773465,Saint-Aunès,34240,34,43.6351981272,3.96685057805
87193318,Saint-Avold,57606,57,49.1282760281,6.71217974779
87574129,Saint-Ay,45269,45,47.8652755679,1.74644409877
87741454,Saint-Béron,73226,73,45.5068856788,5.72549051225
87214742,Saint-Blaise-la-Roche,67424,67,48.4068933211,7.17337940588
87641076,Saint-Bonnet-de-Rochefort,3220,3,46.1505286276,3.1407063279
87276386,Saint-Brice-sous-Forêt,95539,95,49.0019435864,2.34966040417
87592691,Saint-Brice-sur-Vienne,87140,87,45.9026683216,0.963776774998
87473009,Saint-Brieuc,22278,22,48.5148512018,-2.76330973888
87747279,Saint-Cassien,38373,38,45.3611954943,5.55116826848
87775072,Saint-Césaire-de-Gauzignan,30240,30,44.0364563088,4.20219870883
87753202,Saint-Chamas,13092,13,43.5438397197,5.07293596853
87726307,Saint-Chamond,42207,42,45.4700829109,4.5020477577
87783241,Saint-Chély-d'Apcher,48140,48,44.8126596054,3.27535214709
87545509,Saint-Chéron,91540,91,48.5490589935,2.12619414509
87613257,Saint-Christophe-Vallon,12215,12,44.4802057292,2.39649117357
87722652,Saint-Clair-du-Rhône,38378,38,45.4351305606,4.77285385712
87743633,Saint-Claude,39478,39,46.4087135825,5.87592042863
87141374,Saint-Clément,54472,54,48.5417858981,6.62386322606
87382358,Saint-Cloud,92064,92,48.8425631402,2.2086960726
87382366,Saint-Cloud,92064,92,48.8425631402,2.2086960726
87595777,Saint-Cyprien,24396,24,44.8831308189,1.02534082801
87543116,Saint-Cyr-en-Val,45272,45,47.8143319967,1.95978239849
87393223,Saint-Cyr-l'École,78545,78,48.8063755225,2.06552392468
87755215,Saint-Cyr-sur-Mer,83112,83,43.1726047878,5.70890937088
87164780,Saint-Denis,93066,93,48.9296442912,2.35929077765
87164798,Saint-Denis,93066,93,48.9296442912,2.35929077765
87271015,Saint-Denis,93066,93,48.9296442912,2.35929077765
87584508,Saint-Denis-de-Pile,33393,33,44.9881591735,-0.183805622656
87592097,Saint-Denis-des-Murs,87142,87,45.7796703993,1.52963564609
87594572,Saint-Denis-lès-Martel,46265,46,44.9443077155,1.6582166333
87144014,Saint-Dié-des-Vosges,88413,88,48.2968015679,6.93795604414
87175000,Saint-Dizier,52448,52,48.6282522934,4.94934645102
87747352,Saint-Égrève,38382,38,45.2325311599,5.68437399768
87584102,Saint-Émilion,33394,33,44.9000810054,-0.169938568075
87171751,Saint-Erme-Outre-et-Ramecourt,2676,2,49.5183117838,3.86398450125
87726000,Saint-Étienne,42218,42,45.4302284477,4.37874458503
87726158,Saint-Étienne,42218,42,45.4302284477,4.37874458503
87726174,Saint-Étienne,42218,42,45.4302284477,4.37874458503
87726190,Saint-Étienne,42218,42,45.4302284477,4.37874458503
87726901,Saint-Étienne,42218,42,45.4302284477,4.37874458503
87317115,Saint-Étienne-au-Mont,62746,62,50.6649885435,1.60220533328
87481812,Saint-Étienne-de-Montluc,44158,44,47.2650305404,-1.78402481628
87411215,Saint-Étienne-du-Rouvray,76575,76,49.3816155847,1.08961246864
87682526,Saint-Fargeau-Ponthierry,77407,77,48.5389119389,2.52470520785
87682542,Saint-Fargeau-Ponthierry,77407,77,48.5389119389,2.52470520785
87784520,Saint-Féliu-d'Avall,66174,66,42.6725751329,2.74814002878
87576272,Saint-Florent-sur-Cher,18207,18,46.9910137899,2.25378692438
87783175,Saint-Flour,15187,15,45.0286563317,3.08303950287
87728501,Saint-Fons,69199,69,45.7015220822,4.85053361149
87611137,Saint-Gaudens,31483,31,43.1196979677,0.72667623149
87775361,Saint-Geniès-de-Malgoirès,30255,30,43.9463526175,4.21243706015
87571851,Saint-Genouph,37219,37,47.3724986525,0.589531172065
87747568,Saint-Georges-de-Commiers,38388,38,45.0360128633,5.71849070366
87783423,Saint-Georges-de-Luzençon,12225,12,44.0566827467,2.98696600484
87721340,Saint-Georges-de-Reneins,69206,69,46.0581799637,4.72126322661
87394403,Saint-Georges-sur-Eure,28337,28,48.4192460416,1.35707095874
87673269,Saint-Geours-de-Maremne,40261,40,43.6868308966,-1.23606732813
87721282,Saint-Germain-au-Mont-d'Or,69207,69,45.8827415592,4.80099210503
87732206,Saint-Germain-des-Fossés,3236,3,46.1965655864,3.42998937058
87576405,Saint-Germain-du-Puy,18213,18,47.1076381877,2.47889798744
87366922,Saint-Germain-en-Laye,78551,78,48.9372873309,2.09621404311
87382804,Saint-Germain-en-Laye,78551,78,48.9372873309,2.09621404311
87386052,Saint-Germain-en-Laye,78551,78,48.9372873309,2.09621404311
87592287,Saint-Germain-les-Belles,87146,87,45.6051005296,1.48603984081
87478016,Saint-Germain-sur-Ille,35274,35,48.2504584652,-1.65203184901
87116731,Saint-Germain-sur-Morin,77413,77,48.8751629338,2.84121838465
87396556,Saint-Gervais-en-Belin,72287,72,47.8695698811,0.200361938142
87746479,Saint-Gervais-les-Bains,74236,74,45.8569112041,6.74076897044
87476762,Saint-Gildas-des-Bois,44161,44,47.5088918557,-2.05924529196
87486571,Saint-Gilles-Croix-de-Vie,85222,85,46.6905777831,-1.91860141205
87276170,Saint-Gratien,95555,95,48.96909359,2.28467666672
87481069,Saint-Herblain,44162,44,47.224877871,-1.63408918324
87481234,Saint-Hilaire-de-Chaléons,44164,44,47.0957343985,-1.88028122164
87486563,Saint-Hilaire-de-Riez,85226,85,46.7435621533,-1.96380748902
87491324,Saint-Hilaire-de-Villefranche,17344,17,45.8591076237,-0.541450941968
87761684,Saint-Hilaire-du-Rosier,38394,38,45.0905952033,5.25027027595
87592733,Saint-Hilaire-les-Places,87150,87,45.6366264873,1.15287787642
87594465,Saint-Hilaire-Peyroux,19211,19,45.211224323,1.64186161174
87297531,Saint-Hilaire-sur-Helpe,59534,59,50.1374742131,3.9002491675
87471052,Saint-Jacques-de-la-Lande,35281,35,48.0761198856,-1.72255484715
87491357,Saint-Jean-d'Angély,17347,17,45.9427275732,-0.520231612896
87713651,Saint-Jean-de-Losne,21554,21,47.1018350521,5.26595142513
87677120,Saint-Jean-de-Luz,64483,64,43.3939410333,-1.62996726113
87742320,Saint-Jean-de-Maurienne,73248,73,45.2717988581,6.34583675106
87611624,Saint-Jean-de-Verges,9264,9,43.0128122695,1.63273768203
87673723,Saint-Jean-Pied-de-Port,64485,64,43.1595382825,-1.2350071268
87726851,Saint-Jodard,42241,42,45.8876636498,4.12748937331
87611657,Saint-Jory,31490,31,43.7391769351,1.35679349852
87713834,Saint-Julien,21555,21,47.3956657413,5.14120204604
87683227,Saint-Julien-du-Sault,89348,89,48.0343569316,3.27605471865
87745430,Saint-Julien-en-Genevois,74243,74,46.1392771532,6.07849452849
87592709,Saint-Junien,87154,87,45.9023651312,0.888711545979
87313270,Saint-Just-en-Chaussée,60581,60,49.5111719654,2.41750089441
87775841,Saint-Laurent-d'Aigouze,30276,30,43.5708853638,4.24270612665
87413310,Saint-Laurent-de-Brèvedent,76596,76,49.5328407218,0.268875580846
87485136,Saint-Laurent-de-la-Prée,17353,17,45.9882055428,-1.02737665752
87756346,Saint-Laurent-du-Var,6123,6,43.6864022897,7.1822273126
87715417,Saint-Laurent-en-Grandvaux,39487,39,46.5696761134,5.96258134987
87694364,Saint-Léger-sur-Dheune,71442,71,46.8380679352,4.64181518613
87595264,Saint-Léon-sur-l'Isle,24442,24,45.1171909999,0.499705338143
87592071,Saint-Léonard-de-Noblat,87161,87,45.841062496,1.49576298386
87276402,Saint-Leu-d'Esserent,60584,60,49.2282900163,2.40947837501
87276600,Saint-Leu-la-Forêt,95563,95,49.0200413585,2.24703741707
87447003,Saint-Lô,50502,50,49.1098570952,-1.07739601937
87718197,Saint-Lothain,39489,39,46.828169354,5.63954895371
87584730,Saint-Loubès,33433,33,44.9221964487,-0.430718756381
87181016,Saint-Louis,68297,68,47.6021588294,7.5406861962
87182139,Saint-Louis,68297,68,47.6021588294,7.5406861962
87582825,Saint-Macaire,33435,33,44.5634227904,-0.232726138328
87485490,Saint-Maixent-l'École,79270,79,46.4127293848,-0.210370456772
87478107,Saint-Malo,35288,35,48.640030839,-1.98084028707
87682294,Saint-Mammès,77419,77,48.3868817658,2.81923691988
87444042,Saint-Manvieu-Norrey,14610,14,49.1866804935,-0.500621804293
87723742,Saint-Marcel,1371,1,45.9484906491,4.98960990929
87761718,Saint-Marcellin,38416,38,45.1529209936,5.31720146466
87271536,Saint-Mard,77420,77,49.0384703715,2.69665690914
87396283,Saint-Mars-la-Brière,72300,72,48.0176701028,0.379097765604
87673707,Saint-Martin-d'Arrossa,64490,64,43.2286699455,-1.31598806497
87671495,Saint-Martin-d'Oney,40274,40,43.9292382036,-0.651993647531
87753681,Saint-Martin-de-Crau,13097,13,43.6120279452,4.85637169212
87743112,Saint-Martin-du-Mont,1374,1,46.1060371881,5.32566546674
87411413,Saint-Martin-du-Vivier,76617,76,49.4709376163,1.15574619362
87574459,Saint-Martin-le-Beau,37225,37,47.3619523365,0.909466945285
87611103,Saint-Martory,31503,31,43.1433898082,0.936694801528
87723536,Saint-Maurice-de-Beynost,1376,1,45.8332491878,4.97753443537
87582692,Saint-Médard-d'Eyrans,33448,33,44.7112073496,-0.509272814185
87584607,Saint-Médard-de-Guizières,33447,33,45.0103493427,-0.0700818154574
87478024,Saint-Médard-sur-Ille,35296,35,48.2729957699,-1.67092205201
87742361,Saint-Michel-de-Maurienne,73261,73,45.2384918988,6.49375641894
87144683,Saint-Michel-sur-Meurthe,88428,88,48.3117044999,6.87691308791
87545202,Saint-Michel-sur-Orge,91570,91,48.6321053847,2.31217531207
87146217,Saint-Nabord,88429,88,48.0361382425,6.55630808466
87321745,Saint-Nazaire,44184,44,47.2802859494,-2.25114321086
87481689,Saint-Nazaire,44184,44,47.2802859494,-2.25114321086
87481705,Saint-Nazaire,44184,44,47.2802859494,-2.25114321086
87281444,Saint-Omer,62765,62,50.7676876349,2.26358593882
87313718,Saint-Omer-en-Chaussée,60590,60,49.5330823304,2.00328240333
87276105,Saint-Ouen-l'Aumône,95572,95,49.0444865119,2.12917934818
87276147,Saint-Ouen-l'Aumône,95572,95,49.0444865119,2.12917934818
87276154,Saint-Ouen-l'Aumône,95572,95,49.0444865119,2.12917934818
87337980,Saint-Ouen-l'Aumône,95572,95,49.0444865119,2.12917934818
87381426,Saint-Ouen-l'Aumône,95572,95,49.0444865119,2.12917934818
87271247,Saint-Ouen-sur-Seine,93070,93,48.9095887301,2.33347936476
87571554,Saint-Paterne-Racan,37231,37,47.5815713247,0.467100755547
87723783,Saint-Paul-de-Varax,1383,1,46.0955414263,5.12760174775
87671362,Saint-Pé-de-Bigorre,65395,65,43.0841438124,-0.15757381427
87394148,Saint-Piat,28357,28,48.5478196306,1.58001210795
87741223,Saint-Pierre-d'Albigny,73270,73,45.5763390842,6.16027878944
87582833,Saint-Pierre-d'Aurillac,33463,33,44.5787619656,-0.192703403674
87595520,Saint-Pierre-de-Chignac,24484,24,45.1106861322,0.863205680288
87571240,Saint-Pierre-des-Corps,37233,37,47.3884840862,0.736922797916
87415646,Saint-Pierre-du-Vauvray,27598,27,49.2231833467,1.21811915169
87444216,Saint-Pierre-en-Auge,14654,14,48.9930344673,0.026768581188
87746313,Saint-Pierre-en-Faucigny,74250,74,46.0637550351,6.37237801386
87478768,Saint-Pierre-la-Cour,53247,53,48.1086854056,-1.02320790871
87696294,Saint-Pierre-le-Moûtier,58264,58,46.7913784894,3.13997051173
87684126,Saint-Pierre-lès-Nemours,77431,77,48.2648261256,2.66592839468
87476275,Saint-Pierre-Quiberon,56234,56,47.5226508012,-3.13847798157
87476424,Saint-Pierre-Quiberon,56234,56,47.5226508012,-3.13847798157
87476432,Saint-Pierre-Quiberon,56234,56,47.5226508012,-3.13847798157
87476440,Saint-Pierre-Quiberon,56234,56,47.5226508012,-3.13847798157
87474569,Saint-Pol-de-Léon,29259,29,48.6726137809,-3.98896446465
87342337,Saint-Pol-sur-Ternoise,62767,62,50.3885081886,2.35003231066
87394171,Saint-Prest,28358,28,48.4920761437,1.51338752853
87723353,Saint-Priest,69290,69,45.7017626789,4.94891135994
87592048,Saint-Priest-Taurion,87178,87,45.8976474269,1.39611915895
87592055,Saint-Priest-Taurion,87178,87,45.8976474269,1.39611915895
87296004,Saint-Quentin,2691,2,49.8473833385,3.27773404433
87723387,Saint-Quentin-Fallavier,38449,38,45.6397756708,5.10828377116
87761106,Saint-Rambert-d'Albon,26325,26,45.2890741415,4.83201696561
87743740,Saint-Rambert-en-Bugey,1384,1,45.9509767052,5.4401514977
87757526,Saint-Raphaël,83118,83,43.457638446,6.84749908966
87757534,Saint-Raphaël,83118,83,43.457638446,6.84749908966
87757542,Saint-Raphaël,83118,83,43.457638446,6.84749908966
87757559,Saint-Raphaël,83118,83,43.457638446,6.84749908966
87757567,Saint-Raphaël,83118,83,43.457638446,6.84749908966
87757575,Saint-Raphaël,83118,83,43.457638446,6.84749908966
87313288,Saint-Remy-en-l'Eau,60595,60,49.4706259443,2.42491232987
87721456,Saint-Romain-de-Popey,69234,69,45.8558979583,4.52938945376
87726430,Saint-Romain-le-Puy,42285,42,45.556718174,4.13144740008
87783431,Saint-Rome-de-Cernon,12243,12,44.0095588254,2.98434745628
87478156,Saint-Samson-sur-Rance,22327,22,48.4914254478,-2.01862745628
87765438,Saint-Saturnin-lès-Avignon,84119,84,43.9626660182,4.94069905225
87491035,Saint-Savinien,17397,17,45.8865472795,-0.677224999893
87575365,Saint-Saviol,86247,86,46.1446630776,0.230712453807
87592493,Saint-Sébastien,23239,23,46.3937738372,1.53024411621
87354589,Saint-Sébastien-sur-Loire,44190,44,47.2030151097,-1.49973465611
87354597,Saint-Sébastien-sur-Loire,44190,44,47.2030151097,-1.49973465611
87471169,Saint-Senoux,35312,35,47.9100014737,-1.79001531604
87584615,Saint-Seurin-sur-l'Isle,33478,33,45.0108859007,-0.00129191441968
87491076,Saint-Sever-de-Saintonge,17400,17,45.690799343,-0.520780736272
87313684,Saint-Sulpice,60598,60,49.3486852767,2.12241833869
87584722,Saint-Sulpice-et-Cameyrac,33483,33,44.9009485461,-0.386108395046
87615344,Saint-Sulpice-la-Pointe,81271,81,43.7592740682,1.6865787596
87592345,Saint-Sulpice-Laurière,87181,87,46.0556698997,1.47737829995
87694174,Saint-Symphorien-de-Marmagne,71482,71,46.8285424679,4.31851902177
87474312,Saint-Thégonnec Loc-Eguiner,29266,29,48.5022707891,-3.94048803572
87694638,Saint-Vallier,71486,71,46.6427518392,4.3598892842
87761130,Saint-Vallier,26333,26,45.1794181472,4.81970817969
87415166,Saint-Victor-l'Abbaye,76656,76,49.6647795586,1.12366165519
87721043,Saint-Victor-sur-Rhins,42293,42,46.0055543796,4.28267458462
87753285,Saint-Victoret,13102,13,43.4140002951,5.25328401583
87592683,Saint-Victurnien,87185,87,45.8806653542,1.02482679152
87673277,Saint-Vincent-de-Tyrosse,40284,40,43.659120562,-1.30029776442
87718320,Saint-Vit,25527,25,47.185580897,5.82077321727
87592824,Saint-Yrieix-la-Perche,87187,87,45.5249585737,1.20404341524
87491209,Saint-Yzan-de-Soudiac,33492,33,45.1521331684,-0.405717654352
87586479,Sainte-Bazeille,47233,47,44.5302236216,0.103264871814
87775239,Sainte-Cécile-d'Andorge,30239,30,44.2608671668,3.98411437187
87116178,Sainte-Colombe,77404,77,48.5344462874,3.25997747888
87715151,Sainte-Colombe,25515,25,46.8732859385,6.27619564703
87491282,Sainte-Eulalie,33397,33,44.901978488,-0.47855101393
87584193,Sainte-Foy-la-Grande,33402,33,44.8409009975,0.217744628265
87444604,Sainte-Gauburge-Sainte-Colombe,61389,61,48.7075612174,0.444102031145
87545210,Sainte-Geneviève-des-Bois,91549,91,48.6411878871,2.33044160865
87784850,Sainte-Léocadie,66181,66,42.4337719257,2.00961250273
87597054,Sainte-Lizaigne,36199,36,47.0110242239,1.99557307048
87481226,Sainte-Pazanne,44186,44,47.0845170911,-1.817832692
87491001,Saintes,17415,17,45.7421050391,-0.649829681431
87543165,Salbris,41232,41,47.413260145,2.04491894094
87746438,Sallanches,74256,74,45.9473145164,6.6074671643
87345124,Sallaumines,62771,62,50.4204953906,2.85988397049
87345215,Sallaumines,62771,62,50.4204953906,2.85988397049
87613877,Salles-Courbatiès,12252,12,44.4810986627,2.08541186025
87342451,Salomé,59550,59,50.5359574821,2.83652640688
87753764,Salon-de-Provence,13103,13,43.6463232782,5.06782749769
87784157,Salses-le-Château,66190,66,42.8372144723,2.91586992743
87682443,Samoreau,77442,77,48.4198182774,2.76915915868
87276188,Sannois,95582,95,48.9719271258,2.2528313488
87192229,Sanry-sur-Nied,57627,57,49.0539116411,6.34227298401
87713594,Santenay,21582,21,46.917043954,4.69337482138
87286401,Santes,59553,59,50.590619459,2.96128344859
87381186,Santeuil,95584,95,49.1291784839,1.95788110966
87543066,Santilly,28367,28,48.1486679078,1.87918934696
87718502,Saône,25532,25,47.214281537,6.11357023733
87595827,Sarlat-la-Canéda,24520,24,44.8982495084,1.20682706057
87193714,Sarralbe,57628,57,48.9959043333,7.01100808118
87672766,Sarrance,64506,64,43.044508569,-0.575009837647
87215012,Sarrebourg,57630,57,48.7383252319,7.04707241599
87193615,Sarreguemines,57631,57,49.1089354032,7.07034314421
87193631,Sarreinsming,57633,57,49.0923964448,7.1193582144
87386417,Sartrouville,78586,78,48.9398206574,2.17448509185
87673251,Saubusse,40293,40,43.6681984552,-1.18606303735
87491811,Saujon,17421,17,45.6753191127,-0.9364201896
87487603,Saumur,49328,49,47.2674902159,-0.0829870392145
87753558,Sausset-les-Pins,13104,13,43.3455037302,5.11788956827
87784777,Sauto,66192,66,42.5157134766,2.1489501235
87586495,Sauveterre-la-Lémance,47292,47,44.587280286,1.03849281206
87481838,Savenay,44195,44,47.3572206512,-1.91841632937
87484329,Savennières,49329,49,47.4056126627,-0.667413786923
87611368,Saverdun,9282,9,43.226886404,1.57361805669
87212225,Saverne,67437,67,48.7398368656,7.34162204616
87682187,Savigny-le-Temple,77445,77,48.5881209043,2.57419337734
87545236,Savigny-sur-Orge,91589,91,48.6841934099,2.34902058395
87571844,Savonnières,37243,37,47.3465846812,0.5580463375
87342253,Savy-Berlette,62785,62,50.3543976354,2.55817270758
87214205,Scherwiller,67445,67,48.2953152901,7.41548103927
87214692,Schirmeck,67448,67,48.4921684667,7.19853144994
87213108,Schweighouse-sur-Moder,67458,67,48.8172927159,7.73905129524
87212159,Schwindratzheim,67460,67,48.7653683519,7.60251666339
87286518,Seclin,59560,59,50.546567909,3.03504074435
87172254,Sedan,8409,8,49.6968189421,4.92962232126
87444695,Sées,61464,61,48.604482404,0.169483215084
87214056,Sélestat,67462,67,48.2480749868,7.46210062891
87576140,Selles-Saint-Denis,41241,41,47.3760207715,1.90698291815
87576868,Selles-sur-Cher,41242,41,47.2777579004,1.56384271727
87212431,Seltz,67463,67,48.8942132548,8.1055250933
87753715,Sénas,13105,13,43.7446408851,5.08739121589
87725614,Sennecey-le-Grand,71512,71,46.636846085,4.89056940878
87725671,Senozan,71513,71,46.3969473221,4.86430202724
87683003,Sens,89387,89,48.1957319231,3.29768607228
87171645,Sept-Saulx,51530,51,49.1495347429,4.2638337481
87751800,Septèmes-les-Vallons,13106,13,43.393306502,5.38078790787
87784702,Serdinya,66193,66,42.5761350948,2.32253377746
87784710,Serdinya,66193,66,42.5761350948,2.32253377746
87722546,Sérézin-du-Rhône,69294,69,45.6277702373,4.82498564253
87381269,Sérifontaine,60616,60,49.3615099256,1.79363696482
87545517,Sermaise,91593,91,48.5308350851,2.08822666906
87683722,Sermizelles,89392,89,47.540460534,3.80009886996
87411470,Serqueux,76672,76,49.6277404077,1.54496330834
87444315,Serquigny,27622,27,49.1151404269,0.707158576128
87763722,Serres,5166,5,44.4213245553,5.71540566741
87723791,Servas,1405,1,46.139239748,5.17930482181
87471532,Servon-sur-Vilaine,35327,35,48.1211354064,-1.45797787836
87746719,Servoz,74266,74,45.9451661818,6.78450345898
87212365,Sessenheim,67465,67,48.7954985721,7.9801205024
87773200,Sète,34301,34,43.3917528603,3.64528103444
87272039,Seugy,95594,95,49.1227482052,2.3939386059
87713677,Seurre,21607,21,47.0075195341,5.15197250836
87476754,Sévérac,44196,44,47.5541247473,-2.06673467559
87783365,Sévérac d'Aveyron,12270,12,44.3184276996,3.04200668307
87113894,Sevran,93071,93,48.9387177812,2.53058863123
87271429,Sevran,93071,93,48.9387177812,2.53058863123
87271445,Sevran,93071,93,48.9387177812,2.53058863123
87431791,Sevran,93071,93,48.9387177812,2.53058863123
87486894,Sèvremoine,49301,49,47.0967236501,-1.09067000148
87382341,Sèvres,92072,92,48.8209295861,2.2092625419
87393124,Sèvres,92072,92,48.8209295861,2.2092625419
87191635,Sierck-les-Bains,57650,57,49.4357313045,6.35890943666
87182105,Sierentz,68309,68,47.6619391601,7.46674833947
87396234,Sillé-le-Guillaume,72334,72,48.1873568385,-0.132641278317
87743336,Simandre-sur-Suran,1408,1,46.2339652953,5.42259691112
87751438,Simiane-Collongue,13107,13,43.411463225,5.43759035373
87345405,Sin-le-Noble,59569,59,50.3676619115,3.12034703159
87595769,Siorac-en-Périgord,24538,24,44.8173100562,0.978191361
87751206,Sisteron,4209,4,44.2008245139,5.93049180919
87271817,Soissons,2722,2,49.3794371251,3.3246598464
87276030,Soisy-sous-Montmorency,95598,95,48.9883692041,2.30085587289
87592246,Solignac,87192,87,45.7542834298,1.2571761712
87755330,Solliès-Pont,83130,83,43.1908287124,6.06327890834
87345314,Somain,59574,59,50.3599507559,3.27553901249
87411462,Sommery,76678,76,49.6386712941,1.44736249018
87765206,Sorgues,84129,84,44.0150340212,4.86675614297
87756825,Sospel,6136,6,43.8842901971,7.44760675972
87411223,Sotteville-lès-Rouen,76681,76,49.4106176125,1.09550039415
87594333,Souillac,46309,46,44.9073472269,1.46297495146
87581371,Soulac-sur-Mer,33514,33,45.5013278156,-1.08663126101
87213421,Soultz-sous-Forêts,67474,67,48.9463606695,7.87307549956
87684217,Souppes-sur-Loing,77458,77,48.1870223879,2.74731476132
87473819,Squiffiec,22338,22,48.637393985,-3.16672910424
87182691,Staffelfelden,68321,68,47.8272119013,7.25271654188
87697334,Stains,93072,93,48.9566454233,2.38486155737
87342295,Steenbecque,59578,59,50.6777024349,2.48824552277
87286161,Steenwerck,59581,59,50.6868694788,2.76948444325
87212209,Steinbourg,67478,67,48.764271301,7.41375468798
87212027,Strasbourg,67482,67,48.5712649627,7.76776106979
87212191,Strasbourg,67482,67,48.5712649627,7.76776106979
87338525,Strasbourg,67482,67,48.5712649627,7.76776106979
87286203,Strazeele,59582,59,50.7239816656,2.61966854031
87590828,Sucé-sur-Erdre,44201,44,47.3535679823,-1.5194192154
87574236,Suèvres,41252,41,47.6816261874,1.45397708253
87213413,Surbourg,67487,67,48.9102236058,7.83579607064
87382374,Suresnes,92073,92,48.8700180578,2.22002279667
87485227,Surgères,17434,17,46.1046330966,-0.753406349596
87726422,Sury-le-Comtal,42304,42,45.5421133323,4.18162942723
87393454,Tacoignières,78605,78,48.8326344218,1.66530188587
87761163,Tain-l'Hermitage,26347,26,45.0705634511,4.85066335559
87696633,Tannay,58286,58,47.3615608442,3.58107074322
87615674,Tanus,81292,81,44.1083807923,2.30606870162
87721472,Tarare,69243,69,45.9036343625,4.42381302595
87765354,Tarascon,13108,13,43.7942198886,4.68620417852
87611590,Tarascon-sur-Ariège,9306,9,42.8468477272,1.59581789124
87671008,Tarbes,65440,65,43.2346598342,0.0661512999986
87721506,Tassin-la-Demi-Lune,69244,69,45.7630308952,4.75488812797
87721514,Tassin-la-Demi-Lune,69244,69,45.7630308952,4.75488812797
87721522,Tassin-la-Demi-Lune,69244,69,45.7630308952,4.75488812797
87722744,Tassin-la-Demi-Lune,69244,69,45.7630308952,4.75488812797
87276626,Taverny,95607,95,49.0263637622,2.2206623217
87276634,Taverny,95607,95,49.0263637622,2.2206623217
87396051,Teillé,72349,72,48.1854260101,0.188268048126
87286526,Templemars,59585,59,50.5704999298,3.0600169061
