gares,UIC,2015,2016,2017,2018,latitude,longitude
AIGUEBELETTE LE LAC,87741421,4071,3913,3117,2535,45.536304799999996,5.8131468
SAINT AUNES,87773465,2971,3161,2753,2523,43.6354383,3.9628994
LA CHAUSSEE SAINT VICTOR,87574251,1940,1396,2145,2513,47.61279520000001,1.3537834
MENNETOU SUR CHER,87576728,2167,1781,2170,2511,47.2688835,1.8765238000000002
VIEILLEVILLE,87597633,2273,2750,2819,2504,46.0910959,1.6736438999999999
LES ORMES,87575118,3146,2355,2828,2501,46.971826899999996,0.6079475999999999
FONTENOY SUR MOSELLE,87141051,3364,2641,2502,2500,48.711721000000004,5.9803654
SOMMERY,87411462,3891,3688,3868,2477,49.6297244,1.4353726
GANDRANGE AMNEVILLE,87191742,10354,6408,3584,2456,49.2608222,6.135889700000001
VAUVERT,87775817,1528,1634,2149,2447,43.6950375,4.270165
LAMOTHE LANDERRON,87582882,3541,3332,2823,2429,44.5628433,0.0451406
COULANGES SUR YONNE,87696831,3208,2813,2507,2401,47.5270546,3.5472387999999997
BAINS LES BAINS,87144147,4001,3919,3047,2384,47.9811282,6.2952683
CHATEAUNEUF BUJALEUF,87592105,2849,2434,2274,2376,45.759316,1.6453026999999998
PROVENCHERES SUR FAVE,87144345,5463,4461,4339,2374,48.3046291,7.085490400000001
COMINES,87286260,3343,1690,2348,2357,50.760897299999996,3.0096252999999997
SAINT DENIS DES MURS,87592097,2601,1780,1816,2356,45.7889106,1.5514368
GOURLAND,87473801,1608,382,1077,2325,48.560998100000006,-3.1668191
MONTFERRAND THORAISE,87718106,2296,2480,2582,2320,47.1847414,5.9074815
MERENS LES VALS,87611525,2236,2449,2514,2318,42.6594883,1.8371278000000002
CEILHES ROQUEREDONDE,87781542,6476,5741,5297,2287,43.8122656,3.1551583
MESVRES,87694158,2974,2473,2694,2285,46.862799,4.2449659
THIAVILLE,87141432,1724,1957,3181,2262,48.4139874,6.8102635
LACHAUD CURMILHAC,87731828,879,904,1263,2247,45.1228045,3.6104913
USTARITZ,87673624,2114,2843,2770,2244,43.4048083,-1.4489653999999998
CHENEVIERES,87141382,2659,3186,3028,2221,48.5195062,6.6325613
SAINT JEAN DE VERGES,87611624,2413,2133,3120,2218,43.0128587,1.608059
BOLOGNE,87142224,3077,5015,2661,2216,48.1986877,5.1342228
PRUNAY,87171629,15516,10407,5449,2214,49.1988,4.1836400000000005
BEAU MARAIS,87317610,1292,1828,3080,2191,50.945371,1.8983301
CHAMPS SAINT BRIS,87683615,7201,3196,3169,2172,47.738818200000004,3.6034756000000003
CRISSE,87396226,1355,2055,2685,2138,48.168133399999995,-0.06591010000000001
NORTKERQUE,87287292,2749,2297,2398,2137,50.8829544,2.0231501
GAN,87672618,2578,2615,2428,2131,43.2335932,-0.391462
FOUGERE,87486316,3164,2389,1590,2123,46.6653044,-1.2319718000000002
ARCY SUR CURE,87683680,2249,1963,2408,2091,47.6008461,3.7668885000000003
TORPES BOUSSIERES,87718114,2288,2374,1492,2086,47.163754600000004,5.888780400000001
BAYARD,87175133,2037,1731,1296,2074,48.552029600000004,5.075443900000001
THUES CARENCA,87784751,2538,2481,1931,2042,42.52294860000001,2.2227278999999998
SAINT GEORGES DE COMMIERS,87747568,8558,1897,2083,2002,45.0437667,5.701787400000001
CREPY COUVRON,87296152,4094,3029,1738,1993,49.6233401,3.5167165000000002
CIRY LE NOBLE,87694646,1470,2001,2696,1992,46.60409129999999,4.2997146
VAUZELLES,87691469,1921,1116,1406,1986,47.0013565,3.1342093999999996
OSSES SAINT MARTIN D'ARROSSA,87673707,1303,2757,2775,1979,43.2352119,-1.3048921999999998
LA MOTHE SAINT HERAY,87485508,2827,2662,2481,1888,46.3807592,-0.1298415
SALLES COURBATIES,87613877,1680,1733,1872,1871,44.4751593,2.0787662
LA CHAUMUSSE FORT DU PLASNE,87715391,3331,3919,3669,1863,46.604875299999996,5.9613342000000005
SIERCK LES BAINS,87191635,3998,3272,2232,1853,49.443655,6.350327
AUBOUE,87191684,4747,3420,2186,1839,49.216163,5.9714608
CHEMILLY APPOIGNY,87683532,2542,1565,1913,1835,47.89723660000001,3.5543936
VILLENEUVE LA COMTESSE,87491258,2463,1896,1548,1833,46.0986599,-0.5130717
SAINT VICTURNIEN,87592683,4026,3407,3233,1825,45.876588700000006,1.0095737
LA MEMBROLLE SUR CHOISILLE,87571513,1699,1766,1468,1822,47.4313179,0.6407871999999999
SAINT MARTORY,87611103,2770,2708,3906,1819,43.138572100000005,0.934859
VARETZ,87594606,1797,2142,2338,1814,45.1911631,1.4472858999999998
UCHAUD,87775106,2275,1804,1729,1813,43.758399100000005,4.2683101
LA CHAPELLE SUR LOIRE,87571802,2568,2174,1927,1791,47.251227,0.2184812
BEUVRAGES,87343160,3170,2330,2968,1776,50.38948920000001,3.5061396
BOUCOIRAN,87775346,1106,1396,1224,1768,43.9926943,4.187634
SAINT ROME DE CERNON,87783431,2808,1974,2114,1755,44.013981,2.9673743999999997
LA HISSE,87478156,1908,1965,2416,1753,48.4961248,-2.0036608
TANUS,87615674,1418,1537,1695,1752,44.1003384,2.3151213999999998
BIDARRAY PONT NOBLIA,87673699,957,1622,1600,1739,43.26829910000001,-1.3453233
GIRONDE,87582858,2968,3029,2468,1725,44.583292,-0.09201269999999999
HATRIZE,87192724,1601,653,1279,1705,49.1934741,5.907114099999999
BELLE ISLE BEGARD,87473165,3489,2125,2129,1700,48.5935901,-3.3228532
LES VERSANNES,87595702,1688,2641,2885,1699,45.088775,0.8574681999999999
MIGNALOUX NOUAILLE,87575704,4927,3942,2271,1697,46.5261427,0.41173909999999997
AUMALE,87313767,1926,1727,2295,1693,49.76503710000001,1.7560425
TRELAZE,87701532,0,0,0,1684,47.45272,-0.4696
COAT GUEGAN,87473579,2796,3548,2851,1681,48.480315600000004,-3.2738023
TETING,87193342,1778,1642,1846,1648,49.051605,6.6646267
LA CROIX DE MEAN,87481689,3800,2802,1996,1643,47.300426,-2.1932575
LE BUET,87746883,1377,1404,1418,1642,46.018805,6.9204119
LIMOUX FLASSIAN,87598755,4224,2040,2020,1621,43.0684511,2.2182832
NEGRONDES,87595132,2202,2600,1898,1607,45.34602879999999,0.8611999
CHAMALIERES SUR LOIRE,87734731,1652,1671,1245,1606,45.2047385,3.9909202000000006
MARIGNAC SAINT BEAT,87611194,4007,3911,2728,1606,42.9155675,0.651998
PLEYBER CHRIST,87474320,1978,2502,1793,1591,48.5078255,-3.8825543
LOUROUX DE BOUBLE,87641050,3372,3188,1693,1573,46.2241289,2.9849368
CHAMPAGNOLE PAUL EMILE VICTOR,87352047,6323,5911,4248,1571,46.742483,5.9198128
CHEVILLON,87175117,2683,1393,1193,1571,48.524550500000004,5.1117843
MENIL FLIN,87141390,2019,2073,2643,1567,48.5050204,6.6592265
SAINTE LIZAIGNE,87597054,2626,2411,1785,1554,47.002251,2.0298004
EPOUVILLE,87413732,2367,2218,1808,1542,49.563814,0.22366620000000004
BOURGTHEROULDE THUIT HEBERT,87415323,2591,2347,1717,1534,49.3174381,0.8383198000000001
SAILLAGOUSE,87784835,1847,1368,1487,1514,42.4568855,2.0321126
PEZOU,87574541,2410,2722,2000,1513,47.8673364,1.1408714
AGONAC,87595157,1127,1135,1583,1492,45.2865966,0.7486706
LE HAVRE GRAVILLE,87413203,655,660,1160,1484,49.4998007,0.16085510000000003
YUTZ,87191304,1701,1931,1300,1484,49.361354,6.2093949
CORSEUL LANGUENAN,87478180,1326,1856,2153,1464,48.4960574,-2.1414331
PIHEN,87316679,2366,2547,1554,1461,50.8727855,1.7845631999999998
NIEUL,87592410,4756,4451,2687,1458,45.9273896,1.1723974
LES FLACHERES,87721704,1893,1560,2175,1432,45.7774345,4.7541523
FOUILLOY,87313841,478,1232,1277,1394,49.73663679999999,1.8260404
MAZINGARBE,87342121,1373,1606,1009,1386,50.4608957,2.7005447
MEROUX,87184408,0,0,0,1385,47.58659,6.899030000000001
LES QUATRE ROUTES,87594564,2784,1639,1479,1383,44.9974864,1.6439066999999998
MONISTROL D'ALLIER,87734335,470,1617,1960,1382,44.9696648,3.6500424
VILLERS LES POTS,87713339,6141,6220,6991,1361,47.2066023,5.3478715999999995
LONGROY GAMACHES,87313817,3376,2732,2093,1346,49.9818917,1.5526598
TOURVILLE,87411181,2045,1651,1185,1342,49.324817700000004,1.098964
ROQUESERIERE BUZET,87615351,4009,3010,3204,1322,43.7512472,1.6198753000000001
CHATEAU L'EVEQUE,87595165,1163,896,1091,1317,45.2445887,0.6882106
ANNAPPES,87286856,883,642,811,1285,50.6227708,3.1475351000000003
LA CHAUX DES CROTENAY,87715383,1993,1318,2441,1285,46.6545926,5.9438595
MONTAIGUT,87597674,1376,1516,1462,1277,46.1367425,1.7339814999999998
LEZENNES,87287102,1311,1467,1447,1274,50.6205699,3.0986481
CROIX L'ALLUMETTE,87281055,1465,1246,1669,1269,50.68720089999999,3.1516591
ROLLEVILLE,87413740,910,1796,1980,1263,49.5820461,0.2157828
DELLE,87184440,0,0,0,1250,47.50593,7.00962
QUESNOY SUR DEULE,87286245,1077,1203,736,1248,50.708136100000004,2.9952832000000003
PAULHAGUET,87734293,2114,1355,1244,1246,45.210197799999996,3.5004445
SOLIGNAC LE VIGEN,87592246,2572,2048,1900,1234,45.7561586,1.2856816999999998
LURBE SAINT CHRISTAU,87672741,0,851,1854,1201,43.12099,-0.6040800000000001
ANZELING,87191387,791,658,744,1191,49.2620718,6.4602649
SAINT GEORGES DE LUZENCON,87783423,11473,2467,1076,1189,44.066553000000006,2.983784
BOLQUERE EYNE,87784801,1720,1473,1378,1188,42.4978734,2.0875591
APACH,87191643,1066,1059,1105,1164,49.458836,6.371972
PLEUDIHEN,87478149,1588,2381,1538,1157,48.49938220000001,-1.9617514999999999
VIERZON FORGES,87576090,2816,1813,1533,1138,47.209993100000005,2.0994545
BOISLEUX,87342071,1478,637,894,1115,50.210466499999995,2.771855
EYGURANDE MERLINES,87641241,2020,1599,1310,1105,45.6453146,2.4610021
LOURES BARBAZAN,87611178,1389,1297,1235,1101,43.021075,0.6104494
FOUQUEREUIL,87342204,2236,2087,1065,1099,50.5255091,2.6074449
LOULAY,87491290,984,1246,613,1071,46.043516499999996,-0.5017524999999999
BIGNY,87576306,2098,1920,1996,1061,46.8015763,2.3686380000000002
XERTIGNY,87144121,1919,1350,978,1036,48.053025500000004,6.3767687
FLEZ CUZY TANNAY,87696633,810,895,989,1032,47.3630583,3.6149926
ALLEYRAS,87731885,510,598,812,1013,44.919216999999996,3.673517
OLETTE CANAVEILLES LES BAINS,87784728,1134,1266,1177,1005,42.55472,2.2719308999999996
LES BONS PERES,87297515,1070,788,1068,1004,50.2798638,4.010967
SARRANCE,87672766,61,718,1262,997,43.0496,-0.599962
SAINTE CECILE D'ANDORGE,87775239,1303,1371,989,982,44.255436200000005,3.9758497000000004
WAMBRECHIES,87286229,1292,745,1093,976,50.6812648,3.0402974
LOUVERNE,87478511,1609,1001,1006,968,48.1088564,-0.7144109000000001
LE BOUSQUET D'ORB,87781583,1279,845,666,965,43.6912097,3.1689379
SAUVETERRE LA LEMANCE,87586495,882,764,943,964,44.5893893,1.0115418999999999
MOLINGES,87743591,1452,2072,1968,934,46.3570706,5.7682135
SAINT AGNAN,87694851,1128,967,1206,933,46.5020038,3.8788002
HYMONT MATTAINCOURT,87144220,1537,1497,695,928,48.270819200000005,6.1402129
SAINT AULAIRE,87594622,333,345,858,923,45.248841399999996,1.3986965
LACELLE,87592147,854,777,1212,918,45.6412701,1.8264798
VIADUC SAINTE MARIE,87746735,847,993,1057,910,45.897096000000005,6.7850134
SAINCAIZE,87696260,2798,2365,1823,909,46.9314165,3.0718704
PLOUIGNEAU,87474411,1204,1323,1096,907,48.5647064,-3.7100572
PROUVY THIANT,87343418,828,834,1160,904,50.31679329999999,3.4610837999999995
PLOUNERIN,87473199,620,589,817,888,48.581629799999995,-3.5682311
SAINTE BAZEILLE,87586479,3612,2499,2055,884,44.5326935,0.09312689999999998
MOUSTERU,87473512,244,748,552,867,48.507451200000006,-3.2435052000000004
KOENIGSMACKER,87191619,1585,1470,994,860,49.39655379999999,6.2735503
NANCOIS TRONVILLE,87175067,1434,855,892,858,48.71804229999999,5.2912016
PRAYE SOUS VAUDEMONT,87141622,2548,2578,1918,850,48.4327891,6.1006981
LE CAILAR,87775825,234,598,467,833,43.6834141,4.2354236
PONT DE LIGNON,87726786,302,174,54,796,45.259779200000004,4.1372431
CHASSERADES,87775148,517,662,621,776,44.5539847,3.8399318999999994
MONTAIGNAC SAINT HIPPOLYTE,87594135,759,1051,992,773,45.354689799999996,1.9797531000000004
CAMPAGNAC SAINT GENIEZ,87783340,846,487,915,770,44.4219559,3.0664008
LE SOLER,87784512,3056,2230,2317,767,42.6787626,2.7930797999999997
BUSSEAU SUR CREUSE,87597708,1417,1022,1223,764,46.12302570000001,2.0229244
PUYBRUN,87594754,1505,1325,916,753,44.9216335,1.7841547999999998
LOTHIERS,87597104,955,1088,980,752,46.69468010000001,1.5629763
LES PERRIERES,87691600,1717,1070,579,746,47.0055213,3.1467144
MILHAC D'AUBEROCHE,87595538,209,679,1010,739,45.1290571,0.9180405999999999
POUZAUGES,87487314,596,488,678,737,46.7523536,-0.8146784
BOURNEZEAU,87486324,1587,716,573,729,46.6518258,-1.1806169
ENNEVELIN,87287276,907,322,471,714,50.5492981,3.1586612
TREGONNEAU SQUIFFIEC,87473819,2018,1210,828,703,48.6243578,-3.1742524
FRYNAUDOUR,87473876,607,159,165,695,48.7275919,-3.1284527
BAILLEUL SIR BERTHOULT,87342592,1035,1628,951,687,50.335125700000006,2.8409809
ILLE SUR TET,87784561,2307,2156,2075,677,42.6682396,2.6242862999999996
LA LEVADE,87775247,349,445,521,676,44.228602,4.0102736000000005
LES TRILLERS,87641373,2143,719,797,673,46.4147461,2.6001017999999996
LA BACHELLERIE,87595595,957,1062,706,668,45.151115399999995,1.1601301000000002
PLERGUER,87478123,2974,2830,2113,661,48.5314637,-1.8505895
JASSONNEIX,87594085,17,651,971,650,45.5434698,2.1393366
BAGNOLS CHADENET,87783647,540,556,601,610,44.5286125,3.6281779999999997
EPANVILLIERS,87575357,1149,773,590,609,46.2254951,0.2357576
VAUMOISE,87271601,621,893,886,609,49.233940600000004,2.9885685
LAMONZIE SAINT MARTIN,87584243,1321,1290,646,601,44.8450247,0.38546090000000005
NAMPS QUEVAUVILLERS,87313379,1084,1199,794,598,49.8082274,2.1053184
DELUZ,87718429,1868,1208,1192,597,47.2925132,6.199733
CROUY,87271874,457,184,327,596,49.4037093,3.3569138
COUIZA MONTAZELS,87615203,577,535,623,593,42.9423828,2.2481477
SAINT PIERRE DE CHIGNAC,87595520,28,42,393,588,45.123488099999996,0.8561030000000001
TRENTELS LADIGNAC,87586446,316,501,1057,585,44.443030799999995,0.8850548
LAVAL DE CERE,87594796,627,576,533,584,44.951211799999996,1.9317113000000001
BEARD,87696468,2292,1305,609,580,46.8652207,3.3179943999999995
PONT DU CASSE,87586404,237,292,451,573,44.2328145,0.6758568
CHANAC,87783530,743,606,612,547,44.4739786,3.3454116999999997
LATHUS,87575498,1099,800,611,537,46.3380917,0.965009
VINCA,87784611,927,1094,1348,531,42.648136799999996,2.5276162999999996
BASSE HAM,87191601,1408,633,642,523,49.3805708,6.234870900000001
ORS,87295667,231,227,141,523,50.1031718,3.626754
TURENNE,87594556,400,425,587,504,45.0379541,1.6007045
CHAPEAUROUX,87734343,311,464,500,500,44.838000799999996,3.7419230000000003
CERIZAY,87487280,474,322,315,483,46.817687799999995,-0.6689931
TOURNEMIRE ROQUEFORT,87783456,548,543,499,482,43.9698002,3.0166261000000003
CIZE BOLOZON,87743344,2132,907,586,477,46.21348029999999,5.4540677
MAUROIS,87345546,1118,606,112,474,50.0674506,3.4562554
SAINT HILAIRE,87297531,355,50,205,465,50.1319709,3.9140099000000004
AIMARGUES,87775833,86,159,230,445,43.6786107,4.208293299999999
GUILLERVAL,87545129,102,285,369,441,48.3744455,2.0598748
RIA,87784660,269,74,115,439,42.6034078,2.3907488
GIGNAC CRESSENSAC,87594325,1534,1228,859,436,45.014607399999996,1.4831648000000002
FRAISSES UNIEUX,87726737,943,808,149,434,45.39482279999999,4.2610375
THUES LES BAINS,87784744,354,297,363,425,42.52880089999999,2.249094
LES MAIS,87473587,280,314,597,423,48.42625770000001,-3.3828609
LAVAUFRANCHE,87597740,301,294,394,421,46.321286900000004,2.2700972000000004
MAUZENS ET MIREMONT,87595728,804,419,334,421,44.976891200000004,0.9571896999999999
PLANES,87784785,638,644,469,419,42.5009185,2.1369269
LA MARCHE,87691394,505,114,114,413,47.1396975,3.0395467999999997
LE BURG,87594614,517,244,465,412,45.21579570000001,1.4298135
SAINT THEGONNEC,87474312,536,1115,662,399,48.4942082,-3.9483116000000003
MAUZAC,87584466,1639,1095,947,391,44.8558291,0.7899658
VIRY NOUREUIL,87297051,1064,550,278,390,49.627449299999995,3.2503611
LUBERSAC,87594671,2198,1647,1948,388,45.4446152,1.3888288999999998
MARQUIXANES,87784629,567,595,578,385,42.6428224,2.4858388
COUSSAC BONNEVAL,87592840,1187,1269,868,378,45.5076088,1.3110412
SOUS LE BOIS,87295543,715,496,334,374,50.265583299999996,3.93961
MINIAC,87478131,1223,916,163,371,48.531513399999994,-1.9147869999999998
LA JOUX,87746842,322,239,202,370,45.9657075,6.910178999999999
MILLAS,87784546,364,322,508,368,42.6888961,2.6937502
STEENBECQUE,87342295,597,708,895,366,50.680656799999994,2.510089
LANCERF,87473850,339,325,134,358,48.761873,-3.1181396
GENERAC,87775791,354,218,434,357,43.732437899999994,4.3434742
SAINT GENOUPH,87571851,1025,753,1104,352,47.3710109,0.5969502
DURTOL NOHANENT,87641449,502,757,590,347,45.79477070000001,3.048557
SAINT PE DE BIGORRE,87671362,2371,1484,1608,345,43.1015768,-0.1619763
LAROQUE,87586412,491,636,771,337,44.28751629999999,0.7497189000000001
OSSEJA,87784868,615,273,263,335,42.4199665,1.9771166
PEYRILHAC SAINT JOUVENT,87592428,131,412,461,332,45.9596182,1.1699844
FROMENTAL,87592360,890,1043,410,330,46.1715646,1.4324317
LE MONASTIER,87783308,531,357,324,329,44.508968200000005,3.2520569999999998
LUNERY,87576280,783,689,304,324,46.9351795,2.275014
ESPERAZA,87615211,335,369,440,322,42.93593320000001,2.2184029
LA VILLE GOZET,87641191,777,411,328,321,46.3497686,2.5918028
MENARS,87574244,131,100,119,317,47.6450036,1.4056170000000001
ERR,87784843,285,327,342,306,42.442777,2.0290375
SAINT HILAIRE BRIZAMBOURG,87491324,378,519,316,306,45.85007,-0.5347155
SAINT BRICE SUR VIENNE,87592691,149,168,473,303,45.878147600000005,0.9523481
BEAUVOISIN,87775809,552,800,585,299,43.7245026,4.3212178
BELVEZET,87783670,201,550,609,290,44.5617971,3.7518919000000004
MONTBARREY,87718866,561,517,325,284,47.0359922,5.6366081
MONTAUT BETHARRAM,87672113,414,180,361,246,43.1269731,-0.1982813
LAMARCHE,87144303,1019,1021,530,242,48.0901299,5.7604385
SAINT LAURENT D'AIGOUZE,87775841,607,596,651,236,43.6392883,4.1930703000000005
ESTAVAR,87784827,82,77,96,228,42.4632434,2.0179071
LUC,87734368,113,195,392,228,44.654092,3.8915631
SALECHAN SIRADAN,87618710,449,243,326,216,42.963309100000004,0.6312525999999999
SAINT FELIU D'AVALL,87784520,630,554,490,215,42.677287400000004,2.7378217
ALLENC,87783654,123,116,132,198,44.541296,3.6638926
PEROLS SUR VEZERE,87592170,221,104,170,195,45.5848341,1.97767
GRANDVILLARS,87184432,0,0,0,194,47.53763,6.9785
MONTPAON,87781534,530,329,254,192,43.8685236,3.1097221
MONNERVILLE,87545111,153,347,305,187,48.348491499999994,2.0320595
LUNAS,87781575,81,112,158,182,43.709581400000005,3.1948986
LA RIVIERE DE MANSAC,87594416,89,229,339,177,45.139681,1.3655086
PARSAC GOUZON,87597724,231,344,233,177,46.1986154,2.1744416
VIERZY,87271783,941,368,261,160,49.2910309,3.2773025999999996
MARMAGNE SOUS CREUSOT,87694182,275,221,96,156,46.8334607,4.360191099999999
ASSAT,87672162,236,461,168,151,43.254399299999996,-0.2950176
COUZE,87584425,1459,784,1010,151,44.836574,0.7036281999999999
DEGAGNAC,87613174,352,348,308,151,44.6534974,1.3400861000000002
VILLENEUVE SUR ALLIER,87696310,172,266,190,149,46.6592073,3.2469557
SAINTE LEOCADIE,87784850,150,86,33,146,42.4411844,2.0104348
LA MEAUGON,87473124,45,7,9,141,48.4996127,-2.8439357999999997
MORVILLARS,87184424,0,0,0,138,47.54952,6.935110000000001
ESCAUDOEUVRES,87345496,49,263,161,134,50.1918249,3.2754949
POMAS,87615146,4264,1138,324,130,43.1123875,2.2892273
LONGPONT,87271775,177,108,149,124,49.272685100000004,3.2301676
OSSUN,87671313,954,511,607,122,43.1833684,-0.021483900000000004
MARQUETTE,87287169,6,14,13,121,50.672402500000004,3.0510262000000004
JONCHEREY,87700153,0,0,0,120,47.5262,6.9988
TRAOU NEZ,87322347,139,233,203,111,48.74856629999999,-3.1348766
LES CABRILS,87781559,92,75,107,110,43.779707,3.1860831000000003
VERZEILLE,87615138,517,904,356,109,43.130463299999995,2.3212626
ALET LES BAINS,87615187,95,94,103,96,42.9974445,2.2518325
NYER,87784736,119,236,177,96,42.5416979,2.2630177000000002
VIGNOLS SAINT SOLVE,87594655,365,275,374,96,45.313078000000004,1.397515
CHABENET,87597112,99,80,115,95,46.6265259,1.5076773
COURCELLES LE COMTE,87342063,1126,817,396,94,50.1694124,2.7880351
LAVAVEIX LES MINES,87597781,1094,405,198,92,46.07953070000001,2.0890801
SAINT REMY EN L'EAU,87313288,632,206,311,92,49.4681726,2.4258609
SAUTO,87784777,86,101,30,89,42.5063705,2.1600389
DANJOUTIN,87700146,0,0,0,87,47.6175,6.86919
WAMBAIX,87345595,0,50,116,78,50.1338767,3.3114074000000002
BRIGNAC,87592063,72,163,251,65,45.863581200000006,1.4406315
SAINT SYMPHORIEN DE MARMAGNE,87694174,49,241,97,65,46.8442215,4.3377542
SUEVRES,87574236,63,184,62,61,47.6802248,1.4540981000000002
BOISSET,87645184,174,120,82,58,44.786038,2.2497669
LIMEYRAT,87595553,674,936,283,58,45.1562615,0.9776841999999999
PERS,87645176,411,413,163,57,44.887025,2.2403887000000005
VAUDAGNE,87746727,323,53,47,53,45.90885170000001,6.772667299999999
CLACY MONS,87296178,769,437,120,48,49.5439229,3.5766815999999997
UR LES ESCALDES,87784884,51,37,82,44,42.457481,1.9404821
SERDINYA,87784702,117,48,80,38,42.567023,2.3230869
VAYRAC,87594739,400,31,10,37,44.9501471,1.7062871
LES QUATRE ROUES,87576181,2303,595,76,36,47.3325521,1.7025282
BENA FANES,87784892,2,10,4,33,42.4580782,1.9167264
COUFFOULENS LEUC,87615120,709,571,255,33,43.1555365,2.3161754
LACAPELLE VIESCAMP,87645150,32,16,9,31,44.9202424,2.2654688999999997
LUANT,87597096,924,755,268,30,46.7357683,1.5901964
JONCET,87784710,29,33,49,29,42.5615245,2.3111464
YTRAC,87645101,2,34,25,26,44.9106891,2.3644474
HURIEL,87641217,120,150,112,24,46.371433200000006,2.4762569
LIART,87172544,22,7,10,24,49.7700597,4.3355138
BETAILLE,87594747,70,7,7,20,44.9424281,1.7344108
BARJAC,87783563,4,23,24,16,44.499263799999994,3.4109786
LARCHE,87594424,280,68,109,16,45.1321707,1.416143
SAINTE MARGUERITE,87287193,0,8,11,16,50.740376399999995,3.0092044999999996
CHIRAC,87783290,87,15,25,15,44.5246607,3.2638181
PLOUVARA PLERNEUF,87473132,1176,910,594,12,48.508585,-2.8925136
VILLEFRANQUE,87673616,280,27,39,12,43.431399799999994,-1.4564514
BEILLANT,87491076,396,205,200,11,45.7007999,-0.5265079
MALLING,87191627,42,13,8,11,49.42152,6.302207
ROZIERES SUR MOUZON,87144311,27,76,49,9,48.120892100000006,5.7054886
HALSOU LARRESSORE,87673640,13,15,28,7,43.37813010000001,-1.4279003000000001
BALSIEGES BOURG,87111864,3,5,2,6,44.4820108,3.4560976
GARCHIZY,87691436,65,58,18,6,47.042998700000005,3.0858769
HACHETTE,87297523,6,5,5,2,50.1582852,3.7434526
LE BRUEL,87783548,1,134,448,2,44.481328600000005,3.358325
CATTENIERES,87345587,13,3,8,1,50.128073799999996,3.3337877000000002
LES SALELLES,87783514,1,0,2,1,44.4832687,3.2804008000000002
MARGIVAL,87271882,37,10,1,1,49.4393862,3.4027491000000003
BASE AERIENNE,87699223,0,0,0,0,
CHATEAUBRIANT TRAM TRAIN,87590372,0,0,0,0,47.71713,-1.37135
CORCY,87272286,529,102,7,0,49.2550929,3.2157221000000002
IRIGNY YVOURS,87722249,0,0,0,0,45.690020000000004,4.83229
LUTTERBACH TRAM TRAIN,87534347,0,0,0,0,47.7582136,7.276994
MULHOUSE MUSEES,87534339,0,0,0,0,47.750184999999995,7.298430199999999
MULHOUSE ZU RHEIN,87472639,0,0,0,0,47.7434965,7.317051400000001
NIMES PONT DU GARD,87703975,0,0,0,0,43.81681,4.507680000000001
PARIS MONTPARNASSE VAUGIRARD,87391102,0,0,0,0,48.841172,2.3205139999999997
SUCE SUR ERDRE,87590828,0,0,0,0,47.3431347,-1.5299873
