origin,destination
87690156,87571406
87690156,87571414
87690156,87571422
87690156,87571430
87690156,87571455
87690156,87571471
87690156,87571489
87690156,87597369
87690156,87597377
87690156,87597401
87690156,87644039
87690156,87644047
87690156,87644062
87690156,87644096
87690156,87644104
87690156,87644120
87690156,87644138
87690156,87644146
87690156,87644153
87690156,87644179
87690156,87644187
87690156,87644195
87690156,87644203
87690156,87644211
87690156,87644245
87690156,87644252
87690156,87644260
87690156,87644286
87690156,87644344
87690156,87644351
87690156,87644369
87690156,87688945
87690156,87688952
87690156,87688978
87690156,87689695
87690156,87689703
87690156,87689745
87690156,87689950
87690156,87689976
87690156,87689984
87690156,87689992
87690156,87690107
87690156,87690156
87690156,87699298
87690156,87930958
87690164,87110288
87690164,87110296
87690164,87453373
87690164,87571000
87690164,87571240
87690164,87571604
87690164,87571638
87690164,87571687
87690164,87571885
87690164,87690164
87690164,87690172
87690172,87110288
87690172,87110296
87690172,87453373
87690172,87571000
87690172,87571240
87690172,87571604
87690172,87571638
87690172,87571687
87690172,87571885
87690172,87690164
87690172,87690172
87690180,87314518
87690180,87314526
87690180,87314534
87690180,87643916
87690180,87643924
87690180,87684290
87690180,87690180
87690180,87690198
87690198,87314518
87690198,87314526
87690198,87314534
87690198,87643916
87690198,87643924
87690198,87684290
87690198,87690180
87690198,87690198
87690230,87312546
87690230,87402008
87690230,87402016
87690230,87437087
87690230,87437376
87690230,87576009
87690230,87576702
87690230,87576710
87690230,87576728
87690230,87576736
87690230,87576884
87690230,87690230
87690230,87690271
87690230,87690289
87690230,87690297
87690230,87690305
87690230,87690313
87690248,87545525
87690248,87545657
87690248,87545707
87690248,87545731
87690248,87545756
87690248,87643965
87690248,87643973
87690248,87688929
87690248,87690248
87690271,87312546
87690271,87402008
87690271,87402016
87690271,87437087
87690271,87437376
87690271,87576009
87690271,87576702
87690271,87576710
87690271,87576728
87690271,87576736
87690271,87576884
87690271,87690230
87690271,87690271
87690271,87690289
87690271,87690297
87690271,87690305
87690271,87690313
87690289,87312546
87690289,87402008
87690289,87402016
87690289,87437087
87690289,87437376
87690289,87576009
87690289,87576702
87690289,87576710
87690289,87576728
87690289,87576736
87690289,87576884
87690289,87690230
87690289,87690271
87690289,87690289
87690289,87690297
87690289,87690305
87690289,87690313
87690297,87312546
87690297,87402008
87690297,87402016
87690297,87437087
87690297,87437376
87690297,87576009
87690297,87576702
87690297,87576710
87690297,87576728
87690297,87576736
87690297,87576884
87690297,87690230
87690297,87690271
87690297,87690289
87690297,87690297
87690297,87690305
87690297,87690313
87690305,87312546
87690305,87402008
87690305,87402016
87690305,87437087
87690305,87437376
87690305,87576009
87690305,87576702
87690305,87576710
87690305,87576728
87690305,87576736
87690305,87576884
87690305,87690230
87690305,87690271
87690305,87690289
87690305,87690297
87690305,87690305
87690305,87690313
87690313,87312546
87690313,87402008
87690313,87402016
87690313,87437087
87690313,87437376
87690313,87576009
87690313,87576702
87690313,87576710
87690313,87576728
87690313,87576736
87690313,87576884
87690313,87690230
87690313,87690271
87690313,87690289
87690313,87690297
87690313,87690305
87690313,87690313
87690396,87110346
87690396,87110361
87690396,87110379
87690396,87117119
87690396,87117903
87690396,87117911
87690396,87117929
87690396,87117937
87690396,87117952
87690396,87117960
87690396,87117978
87690396,87117986
87690396,87117994
87690396,87118000
87690396,87118414
87690396,87139659
87690396,87139667
87690396,87139733
87690396,87139774
87690396,87139824
87690396,87139857
87690396,87139865
87690396,87139873
87690396,87139899
87690396,87139907
87690396,87429761
87690396,87515601
87690396,87683268
87690396,87683318
87690396,87683334
87690396,87683342
87690396,87690396
87690396,87727875
87691394,87559070
87691394,87691394
87691394,87691436
87691394,87691469
87691394,87691600
87691394,87696005
87691394,87696146
87691394,87696161
87691394,87696179
87691394,87696187
87691394,87696195
87691394,87696203
87691394,87696211
87691394,87696229
87691394,87696450
87691394,87696468
87691394,87696484
87691436,87559070
87691436,87691394
87691436,87691436
87691436,87691469
87691436,87691600
87691436,87696005
87691436,87696146
87691436,87696161
87691436,87696179
87691436,87696187
87691436,87696195
87691436,87696203
87691436,87696211
87691436,87696229
87691436,87696450
87691436,87696468
87691436,87696484
87691469,87559070
87691469,87691394
87691469,87691436
87691469,87691469
87691469,87691600
87691469,87696005
87691469,87696146
87691469,87696161
87691469,87696179
87691469,87696187
87691469,87696195
87691469,87696203
87691469,87696211
87691469,87696229
87691469,87696450
87691469,87696468
87691469,87696484
87691600,87559070
87691600,87691394
87691600,87691436
87691600,87691469
87691600,87691600
87691600,87694141
87691600,87696005
87691600,87696146
87691600,87696161
87691600,87696179
87691600,87696187
87691600,87696195
87691600,87696203
87691600,87696211
87691600,87696229
87691600,87696260
87691600,87696294
87691600,87696302
87691600,87696310
87691600,87696328
87691600,87696450
87691600,87696468
87691600,87696484
87691600,87696492
87691600,87696534
87691675,87499897
87691675,87499913
87691675,87499939
87691675,87499954
87691675,87500082
87691675,87500793
87691675,87500876
87691675,87500900
87691675,87500934
87691675,87500991
87691675,87533547
87691675,87599753
87691675,87676833
87691675,87676874
87691675,87685776
87691675,87691675
87691675,87691725
87691675,87696005
87691675,87696450
87691675,87696468
87691675,87696484
87691675,87696492
87691675,87696518
87691675,87696534
87691725,87499897
87691725,87499913
87691725,87499939
87691725,87499954
87691725,87500082
87691725,87500793
87691725,87500876
87691725,87500900
87691725,87500934
87691725,87500991
87691725,87533547
87691725,87599753
87691725,87676833
87691725,87676874
87691725,87685776
87691725,87691675
87691725,87691725
87691725,87696005
87691725,87696450
87691725,87696468
87691725,87696484
87691725,87696492
87691725,87696518
87691725,87696534
87691949,87672006
87691949,87672600
87691949,87672618
87691949,87672634
87691949,87672709
87691949,87672725
87691949,87672741
87691949,87672766
87691949,87672774
87691949,87691949
87693218,87003707
87693218,87395947
87693218,87407536
87693218,87408831
87693218,87409664
87693218,87534073
87693218,87534081
87693218,87534099
87693218,87534107
87693218,87594093
87693218,87609354
87693218,87641241
87693218,87641274
87693218,87641464
87693218,87641472
87693218,87645267
87693218,87645283
87693218,87645705
87693218,87693218
87693218,87693291
87693218,87714220
87693218,87734004
87693291,87003707
87693291,87395947
87693291,87407536
87693291,87408831
87693291,87409664
87693291,87534073
87693291,87534081
87693291,87534099
87693291,87534107
87693291,87594093
87693291,87609354
87693291,87641241
87693291,87641274
87693291,87641464
87693291,87641472
87693291,87645267
87693291,87645283
87693291,87645705
87693291,87693218
87693291,87693291
87693291,87714220
87693291,87734004
87693390,87152413
87693390,87344598
87693390,87361980
87693390,87417865
87693390,87417881
87693390,87417907
87693390,87450064
87693390,87594002
87693390,87594093
87693390,87594119
87693390,87594135
87693390,87594168
87693390,87594275
87693390,87594465
87693390,87594481
87693390,87594499
87693390,87693390
87694000,87694000
87694000,87694141
87694000,87694158
87694000,87694166
87694000,87694174
87694000,87694182
87694000,87694307
87694000,87696005
87694000,87696450
87694000,87696484
87694000,87696492
87694000,87696534
87694000,87713040
87694000,87713545
87694109,-
87694141,87559070
87694141,87677047
87694141,87691600
87694141,87694000
87694141,87694141
87694141,87694158
87694141,87694166
87694141,87694174
87694141,87694182
87694141,87694307
87694141,87694570
87694141,87694596
87694141,87696005
87694141,87696450
87694141,87696468
87694141,87696484
87694141,87696492
87694141,87696534
87694141,87713040
87694141,87713545
87694158,87694000
87694158,87694141
87694158,87694158
87694158,87694166
87694158,87694174
87694158,87694182
87694158,87694307
87694158,87696005
87694158,87696450
87694158,87696484
87694158,87696492
87694158,87696534
87694158,87713040
87694158,87713545
87694166,87694000
87694166,87694141
87694166,87694158
87694166,87694166
87694166,87694174
87694166,87694182
87694166,87694307
87694166,87696005
87694166,87696450
87694166,87696484
87694166,87696492
87694166,87696534
87694166,87713040
87694166,87713545
87694174,87694000
87694174,87694141
87694174,87694158
87694174,87694166
87694174,87694174
87694174,87694182
87694174,87694307
87694174,87696005
87694174,87696450
87694174,87696484
87694174,87696492
87694174,87696534
87694174,87713040
87694174,87713545
87694182,87694000
87694182,87694141
87694182,87694158
87694182,87694166
87694182,87694174
87694182,87694182
87694182,87694307
87694182,87696005
87694182,87696450
87694182,87696484
87694182,87696492
87694182,87696534
87694182,87713040
87694182,87713545
87694307,87694000
87694307,87694141
87694307,87694158
87694307,87694166
87694307,87694174
87694307,87694182
87694307,87694307
87694307,87694364
87694307,87694398
87694307,87694612
87694307,87694620
87694307,87694638
87694307,87694646
87694307,87694653
87694307,87694687
87694307,87694695
87694307,87694851
87694307,87694869
87694307,87696005
87694307,87696328
87694307,87696336
87694307,87696351
87694307,87696427
87694307,87696450
87694307,87696484
87694307,87696492
87694307,87696534
87694307,87713040
87694307,87713545
87694307,87713578
87694307,87713594
87694307,87725002
87694307,87732008
87694307,87732206
87694307,87734004
87694307,87734046
87694307,87734053
87694364,87694307
87694364,87694364
87694364,87694398
87694364,87694612
87694364,87694620
87694364,87694638
87694364,87694646
87694364,87694653
87694364,87694687
87694364,87713578
87694364,87713594
87694364,87725002
87694398,87694307
87694398,87694364
87694398,87694398
87694398,87694612
87694398,87694620
87694398,87694638
87694398,87694646
87694398,87694653
87694398,87694687
87694398,87713578
87694398,87713594
87694398,87725002
87694570,87677047
87694570,87694141
87694570,87694570
87694570,87694596
87694596,87677047
87694596,87694141
87694596,87694570
87694596,87694596
87694612,87694307
87694612,87694364
87694612,87694398
87694612,87694612
87694612,87694620
87694612,87694638
87694612,87694646
87694612,87694653
87694612,87694687
87694612,87694695
87694612,87694851
87694612,87694869
87694612,87696328
87694612,87696336
87694612,87696351
87694612,87696427
87694612,87713040
87694612,87713545
87694612,87713578
87694612,87713594
87694612,87725002
87694612,87732008
87694612,87732206
87694612,87734004
87694612,87734046
87694612,87734053
87694620,87694307
87694620,87694364
87694620,87694398
87694620,87694612
87694620,87694620
87694620,87694638
87694620,87694646
87694620,87694653
87694620,87694687
87694620,87694695
87694620,87694851
87694620,87694869
87694620,87696328
87694620,87696336
87694620,87696351
87694620,87696427
87694620,87713040
87694620,87713545
87694620,87713578
87694620,87713594
87694620,87725002
87694620,87732008
87694620,87732206
87694620,87734004
87694620,87734046
87694620,87734053
87694638,87694307
87694638,87694364
87694638,87694398
87694638,87694612
87694638,87694620
87694638,87694638
87694638,87694646
87694638,87694653
87694638,87694687
87694638,87694695
87694638,87694851
87694638,87694869
87694638,87696328
87694638,87696336
87694638,87696351
87694638,87696427
87694638,87713040
87694638,87713545
87694638,87713578
87694638,87713594
87694638,87725002
87694638,87732008
87694638,87732206
87694638,87734004
87694638,87734046
87694638,87734053
87694646,87694307
87694646,87694364
87694646,87694398
87694646,87694612
87694646,87694620
87694646,87694638
87694646,87694646
87694646,87694653
87694646,87694687
87694646,87694695
87694646,87694851
87694646,87694869
87694646,87696328
87694646,87696336
87694646,87696351
87694646,87696427
87694646,87713040
87694646,87713545
87694646,87713578
87694646,87713594
87694646,87725002
87694646,87732008
87694646,87732206
87694646,87734004
87694646,87734046
87694646,87734053
87694653,87694307
87694653,87694364
87694653,87694398
87694653,87694612
87694653,87694620
87694653,87694638
87694653,87694646
87694653,87694653
87694653,87694687
87694653,87694695
87694653,87694851
87694653,87694869
87694653,87696328
87694653,87696336
87694653,87696351
87694653,87696427
87694653,87713040
87694653,87713545
87694653,87713578
87694653,87713594
87694653,87725002
87694653,87732008
87694653,87732206
87694653,87734004
87694653,87734046
87694653,87734053
87694687,87282335
87694687,87409763
87694687,87409771
87694687,87478693
87694687,87478784
87694687,87484576
87694687,87484584
87694687,87571000
87694687,87571240
87694687,87574475
87694687,87574491
87694687,87574855
87694687,87574897
87694687,87576009
87694687,87576207
87694687,87576868
87694687,87576876
87694687,87576884
87694687,87666099
87694687,87667980
87694687,87668095
87694687,87668111
87694687,87677096
87694687,87677138
87694687,87694307
87694687,87694364
87694687,87694398
87694687,87694612
87694687,87694620
87694687,87694638
87694687,87694646
87694687,87694653
87694687,87694687
87694687,87694695
87694687,87694729
87694687,87694737
87694687,87694778
87694687,87694851
87694687,87694869
87694687,87694885
87694687,87696005
87694687,87696260
87694687,87696294
87694687,87696328
87694687,87696336
87694687,87696351
87694687,87696427
87694687,87698290
87694687,87699009
87694687,87713040
87694687,87713545
87694687,87713578
87694687,87713594
87694687,87721001
87694687,87721423
87694687,87721753
87694687,87721761
87694687,87721779
87694687,87721787
87694687,87721811
87694687,87721829
87694687,87721845
87694687,87721852
87694687,87721860
87694687,87721878
87694687,87721894
87694687,87722025
87694687,87723197
87694687,87725002
87694687,87732008
87694687,87732206
87694687,87734004
87694687,87734046
87694687,87734053
87694687,87739961
87694695,87282335
87694695,87409771
87694695,87478693
87694695,87478784
87694695,87484576
87694695,87484584
87694695,87571000
87694695,87571240
87694695,87574475
87694695,87574491
87694695,87574855
87694695,87574897
87694695,87576009
87694695,87576207
87694695,87576868
87694695,87576876
87694695,87576884
87694695,87666099
87694695,87667980
87694695,87668095
87694695,87668111
87694695,87677096
87694695,87677138
87694695,87694307
87694695,87694612
87694695,87694620
87694695,87694638
87694695,87694646
87694695,87694653
87694695,87694687
87694695,87694695
87694695,87694729
87694695,87694737
87694695,87694778
87694695,87694851
87694695,87694869
87694695,87694885
87694695,87696005
87694695,87696260
87694695,87696294
87694695,87696328
87694695,87696336
87694695,87696351
87694695,87696427
87694695,87699009
87694695,87713040
87694695,87713545
87694695,87721001
87694695,87721423
87694695,87721753
87694695,87721761
87694695,87721787
87694695,87721811
87694695,87721829
87694695,87721845
87694695,87721852
87694695,87721860
87694695,87721878
87694695,87721894
87694695,87722025
87694695,87723197
87694695,87732008
87694695,87732206
87694695,87734004
87694695,87734046
87694695,87734053
87694695,87739961
87694729,87409771
87694729,87478693
87694729,87478784
87694729,87484576
87694729,87484584
87694729,87666099
87694729,87677096
87694729,87677138
87694729,87694687
87694729,87694695
87694729,87694729
87694729,87694737
87694729,87694885
87694729,87699009
87694729,87721423
87694729,87721753
87694729,87721761
87694729,87721787
87694729,87721811
87694729,87721845
87694729,87721852
87694729,87721860
87694729,87721878
87694729,87721894
87694729,87739961
87694737,87409763
87694737,87409771
87694737,87478693
87694737,87478784
87694737,87484576
87694737,87484584
87694737,87571000
87694737,87571240
87694737,87574475
87694737,87574491
87694737,87574855
87694737,87574897
87694737,87576009
87694737,87576207
87694737,87576868
87694737,87576876
87694737,87576884
87694737,87666099
87694737,87677096
87694737,87677138
87694737,87694687
87694737,87694695
87694737,87694729
87694737,87694737
87694737,87694778
87694737,87694869
87694737,87694885
87694737,87696005
87694737,87696260
87694737,87696294
87694737,87696328
87694737,87696427
87694737,87698290
87694737,87699009
87694737,87721001
87694737,87721423
87694737,87721753
87694737,87721761
87694737,87721779
87694737,87721787
87694737,87721811
87694737,87721829
87694737,87721845
87694737,87721852
87694737,87721860
87694737,87721878
87694737,87721894
87694737,87722025
87694737,87723197
87694737,87739961
87694778,87409763
87694778,87409771
87694778,87484576
87694778,87484584
87694778,87571000
87694778,87571240
87694778,87574475
87694778,87574491
87694778,87574855
87694778,87574897
87694778,87576009
87694778,87576207
87694778,87576868
87694778,87576876
87694778,87576884
87694778,87694687
87694778,87694695
87694778,87694737
87694778,87694778
87694778,87694869
87694778,87694885
87694778,87696005
87694778,87696260
87694778,87696294
87694778,87696328
87694778,87696427
87694778,87698290
87694778,87721001
87694778,87721423
87694778,87721753
87694778,87721761
87694778,87721779
87694778,87721787
87694778,87721811
87694778,87721829
87694778,87721845
87694778,87721852
87694778,87721860
87694778,87721878
87694778,87722025
87694778,87723197
87694851,87282335
87694851,87667980
87694851,87668095
87694851,87668111
87694851,87694307
87694851,87694612
87694851,87694620
87694851,87694638
87694851,87694646
87694851,87694653
87694851,87694687
87694851,87694695
87694851,87694851
87694851,87694869
87694851,87696328
87694851,87696336
87694851,87696351
87694851,87696427
87694851,87713040
87694851,87713545
87694851,87732008
87694851,87732206
87694851,87734004
87694851,87734046
87694851,87734053
87694869,87282335
87694869,87571000
87694869,87571240
87694869,87574475
87694869,87574491
87694869,87574855
87694869,87574897
87694869,87576009
87694869,87576207
87694869,87576868
87694869,87576876
87694869,87576884
87694869,87667980
87694869,87668095
87694869,87668111
87694869,87694307
87694869,87694612
87694869,87694620
87694869,87694638
87694869,87694646
87694869,87694653
87694869,87694687
87694869,87694695
87694869,87694737
87694869,87694778
87694869,87694851
87694869,87694869
87694869,87696005
87694869,87696260
87694869,87696294
87694869,87696328
87694869,87696336
87694869,87696351
87694869,87696427
87694869,87713040
87694869,87713545
87694869,87721001
87694869,87721423
87694869,87721753
87694869,87721761
87694869,87721787
87694869,87721829
87694869,87721860
87694869,87722025
87694869,87723197
87694869,87732008
87694869,87732206
87694869,87734004
87694869,87734046
87694869,87734053
87694885,87409763
87694885,87409771
87694885,87478693
87694885,87478784
87694885,87484576
87694885,87484584
87694885,87666099
87694885,87677096
87694885,87677138
87694885,87694687
87694885,87694695
87694885,87694729
87694885,87694737
87694885,87694778
87694885,87694885
87694885,87698290
87694885,87699009
87694885,87721423
87694885,87721753
87694885,87721761
87694885,87721779
87694885,87721787
87694885,87721811
87694885,87721829
87694885,87721845
87694885,87721852
87694885,87721860
87694885,87721878
87694885,87721894
87694885,87739961
87695015,87170068
87695015,87170357
87695015,87170555
87695015,87170571
87695015,87170696
87695015,87170761
87695015,87170787
87695015,87170795
87695015,87170811
87695015,87170878
87695015,87173377
87695015,87173468
87695015,87173500
87695015,87173542
87695015,87173633
87695015,87173823
87695015,87173906
87695015,87176974
87695015,87439943
87695015,87440099
87695015,87611004
87695015,87611038
87695015,87611053
87695015,87611137
87695015,87611152
87695015,87611160
87695015,87611178
87695015,87611194
87695015,87611210
87695015,87611228
87695015,87611236
87695015,87611715
87695015,87611970
87695015,87612358
87695015,87613018
87695015,87618702
87695015,87618710
87695015,87620195
87695015,87671008
87695015,87671339
87695015,87672006
87695015,87695015
87695015,87695031
87695031,87170068
87695031,87170357
87695031,87170555
87695031,87170571
87695031,87170696
87695031,87170761
87695031,87170787
87695031,87170795
87695031,87170811
87695031,87170878
87695031,87173377
87695031,87173468
87695031,87173500
87695031,87173542
87695031,87173633
87695031,87173823
87695031,87173906
87695031,87176974
87695031,87439943
87695031,87440099
87695031,87611004
87695031,87611038
87695031,87611053
87695031,87611137
87695031,87611152
87695031,87611160
87695031,87611178
87695031,87611194
87695031,87611210
87695031,87611228
87695031,87611236
87695031,87611715
87695031,87611970
87695031,87612358
87695031,87613018
87695031,87618702
87695031,87618710
87695031,87620195
87695031,87671008
87695031,87671339
87695031,87672006
87695031,87695015
87695031,87695031
87695957,87695957
87695957,87696385
87695957,87697128
87695957,87697508
87695957,87723429
87695957,87723478
87695957,87723494
87695957,87741009
87695957,87741439
87695957,87741447
87695957,87741454
87695957,87741462
87695957,87741470
87695957,87741496
87695965,87695965
87695965,87695999
87695965,87696013
87695965,87696500
87695965,87697672
87695965,87697706
87695965,87725689
87695965,87725705
87695965,87725804
87695965,87725812
87695965,87725820
87695965,87725838
87695965,87743104
87695965,87743120
87695965,87743716
87695973,87131961
87695973,87695973
87695973,87697128
87695973,87715441
87695973,87716910
87695973,87743534
87695973,87743591
87695973,87743633
87695999,87695965
87695999,87695999
87695999,87696013
87695999,87696500
87695999,87697672
87695999,87697706
87695999,87725689
87695999,87725705
87695999,87725804
87695999,87725812
87695999,87725820
87695999,87725838
87695999,87743104
87695999,87743120
87695999,87743716
87696005,87328195
87696005,87497222
87696005,87499897
87696005,87499913
87696005,87499939
87696005,87499954
87696005,87500082
87696005,87500793
87696005,87500876
87696005,87500900
87696005,87500934
87696005,87500991
87696005,87533547
87696005,87543009
87696005,87543116
87696005,87543124
87696005,87543140
87696005,87543157
87696005,87543165
87696005,87543199
87696005,87559070
87696005,87571000
87696005,87571240
87696005,87574434
87696005,87574442
87696005,87574459
87696005,87574475
87696005,87574491
87696005,87574848
87696005,87574855
87696005,87574897
87696005,87576009
87696005,87576090
87696005,87576108
87696005,87576116
87696005,87576132
87696005,87576207
87696005,87576405
87696005,87576439
87696005,87576447
87696005,87576454
87696005,87576470
87696005,87576728
87696005,87576868
87696005,87576876
87696005,87576884
87696005,87599753
87696005,87668004
87696005,87676833
87696005,87676874
87696005,87684001
87696005,87684126
87696005,87684274
87696005,87684290
87696005,87685776
87696005,87686006
87696005,87686667
87696005,87691394
87696005,87691436
87696005,87691469
87696005,87691600
87696005,87691675
87696005,87691725
87696005,87694000
87696005,87694141
87696005,87694158
87696005,87694166
87696005,87694174
87696005,87694182
87696005,87694307
87696005,87694687
87696005,87694695
87696005,87694737
87696005,87694778
87696005,87694869
87696005,87696005
87696005,87696088
87696005,87696146
87696005,87696161
87696005,87696179
87696005,87696187
87696005,87696195
87696005,87696203
87696005,87696211
87696005,87696229
87696005,87696260
87696005,87696294
87696005,87696302
87696005,87696310
87696005,87696328
87696005,87696336
87696005,87696351
87696005,87696427
87696005,87696450
87696005,87696468
87696005,87696484
87696005,87696492
87696005,87696518
87696005,87696534
87696005,87713040
87696005,87713545
87696005,87721001
87696005,87721423
87696005,87721753
87696005,87721761
87696005,87721787
87696005,87721829
87696005,87721860
87696005,87722025
87696005,87723197
87696005,87732008
87696005,87732206
87696005,87732404
87696005,87734004
87696005,87734046
87696005,87734053
87696005,87734103
87696005,87734111
87696005,87734129
87696005,87734152
87696005,87734160
87696005,87734178
87696005,87734186
87696005,87734194
87696005,87734202
87696005,87734228
87696005,87734244
87696005,87734251
87696005,87734269
87696005,87782607
87696013,87695965
87696013,87695999
87696013,87696013
87696013,87696500
87696013,87697128
87696013,87697672
87696013,87697706
87696013,87723734
87696013,87723759
87696013,87723783
87696013,87725689
87696013,87725705
87696013,87725804
87696013,87725812
87696013,87725820
87696013,87725838
87696013,87741009
87696013,87741074
87696013,87741108
87696013,87741116
87696013,87741132
87696013,87741504
87696013,87743104
87696013,87743120
87696013,87743716
87696013,87743740
87696013,87743757
87696088,87684001
87696088,87684126
87696088,87684274
87696088,87684290
87696088,87686006
87696088,87686667
87696088,87696005
87696088,87696088
87696088,87696146
87696088,87696161
87696088,87696179
87696088,87696195
87696088,87696211
87696088,87696229
87696146,87314880
87696146,87314898
87696146,87314906
87696146,87499863
87696146,87559070
87696146,87643882
87696146,87643890
87696146,87643932
87696146,87684001
87696146,87684126
87696146,87684274
87696146,87684290
87696146,87686006
87696146,87686667
87696146,87691394
87696146,87691436
87696146,87691469
87696146,87691600
87696146,87696005
87696146,87696088
87696146,87696146
87696146,87696161
87696146,87696179
87696146,87696187
87696146,87696195
87696146,87696203
87696146,87696211
87696146,87696229
87696146,87696450
87696146,87696468
87696146,87696484
87696161,87559070
87696161,87684001
87696161,87684126
87696161,87684274
87696161,87684290
87696161,87686006
87696161,87686667
87696161,87691394
87696161,87691436
87696161,87691469
87696161,87691600
87696161,87696005
87696161,87696088
87696161,87696146
87696161,87696161
87696161,87696179
87696161,87696187
87696161,87696195
87696161,87696203
87696161,87696211
87696161,87696229
87696161,87696450
87696161,87696468
87696161,87696484
87696179,87559070
87696179,87684001
87696179,87684126
87696179,87684274
87696179,87684290
87696179,87686006
87696179,87686667
87696179,87691394
87696179,87691436
87696179,87691469
87696179,87691600
87696179,87696005
87696179,87696088
87696179,87696146
87696179,87696161
87696179,87696179
87696179,87696187
87696179,87696195
87696179,87696203
87696179,87696211
87696179,87696229
87696179,87696450
87696179,87696468
87696179,87696484
87696187,87559070
87696187,87691394
87696187,87691436
87696187,87691469
87696187,87691600
87696187,87696005
87696187,87696146
87696187,87696161
87696187,87696179
87696187,87696187
87696187,87696195
87696187,87696203
87696187,87696211
87696187,87696229
87696187,87696450
87696187,87696468
87696187,87696484
87696195,87559070
87696195,87684001
87696195,87684126
87696195,87684274
87696195,87684290
87696195,87686006
87696195,87686667
87696195,87691394
87696195,87691436
87696195,87691469
87696195,87691600
87696195,87696005
87696195,87696088
87696195,87696146
87696195,87696161
87696195,87696179
87696195,87696187
87696195,87696195
87696195,87696203
87696195,87696211
87696195,87696229
87696195,87696450
87696195,87696468
87696195,87696484
87696203,87559070
87696203,87691394
87696203,87691436
87696203,87691469
87696203,87691600
87696203,87696005
87696203,87696146
87696203,87696161
87696203,87696179
87696203,87696187
87696203,87696195
87696203,87696203
87696203,87696211
87696203,87696229
87696203,87696450
87696203,87696468
87696203,87696484
87696211,87559070
87696211,87684001
87696211,87684126
87696211,87684274
87696211,87684290
87696211,87686006
87696211,87686667
87696211,87691394
87696211,87691436
87696211,87691469
87696211,87691600
87696211,87696005
87696211,87696088
87696211,87696146
87696211,87696161
87696211,87696179
87696211,87696187
87696211,87696195
87696211,87696203
87696211,87696211
87696211,87696229
87696211,87696450
87696211,87696468
87696211,87696484
87696229,87559070
87696229,87684001
87696229,87684126
87696229,87684274
87696229,87684290
87696229,87686006
87696229,87686667
87696229,87691394
87696229,87691436
87696229,87691469
87696229,87691600
87696229,87696005
87696229,87696088
87696229,87696146
87696229,87696161
87696229,87696179
87696229,87696187
87696229,87696195
87696229,87696203
87696229,87696211
87696229,87696229
87696229,87696450
87696229,87696468
87696229,87696484
87696260,87497222
87696260,87559070
87696260,87571000
87696260,87571240
87696260,87574475
87696260,87574491
87696260,87574855
87696260,87574897
87696260,87576009
87696260,87576207
87696260,87576868
87696260,87576876
87696260,87576884
87696260,87668004
87696260,87691600
87696260,87694687
87696260,87694695
87696260,87694737
87696260,87694778
87696260,87694869
87696260,87696005
87696260,87696260
87696260,87696294
87696260,87696302
87696260,87696310
87696260,87696328
87696260,87696336
87696260,87696351
87696260,87696427
87696260,87696450
87696260,87696468
87696260,87696484
87696260,87721001
87696260,87721423
87696260,87721753
87696260,87721761
87696260,87721787
87696260,87721829
87696260,87721860
87696260,87722025
87696260,87723197
87696260,87732008
87696260,87732206
87696260,87732404
87696260,87734004
87696260,87734046
87696260,87734053
87696294,87497222
87696294,87559070
87696294,87668004
87696294,87691600
87696294,87694687
87696294,87694695
87696294,87694737
87696294,87694778
87696294,87694869
87696294,87696005
87696294,87696260
87696294,87696294
87696294,87696302
87696294,87696310
87696294,87696328
87696294,87696336
87696294,87696351
87696294,87696427
87696294,87696450
87696294,87696468
87696294,87696484
87696294,87721001
87696294,87721423
87696294,87721753
87696294,87721761
87696294,87721787
87696294,87721829
87696294,87721860
87696294,87722025
87696294,87723197
87696294,87732008
87696294,87732206
87696294,87732404
87696294,87734004
87696294,87734046
87696294,87734053
87696294,87734103
87696294,87734111
87696294,87734129
87696294,87734152
87696294,87734160
87696294,87734178
87696294,87734186
87696294,87734194
87696294,87734202
87696294,87734228
87696294,87734244
87696294,87734251
87696294,87734269
87696294,87782607
87696302,87497222
87696302,87559070
87696302,87668004
87696302,87691600
87696302,87696005
87696302,87696260
87696302,87696294
87696302,87696302
87696302,87696310
87696302,87696328
87696302,87696336
87696302,87696351
87696302,87696450
87696302,87696468
87696302,87696484
87696302,87732008
87696302,87732206
87696302,87732404
87696302,87734004
87696302,87734046
87696302,87734053
87696310,87559070
87696310,87691600
87696310,87696005
87696310,87696260
87696310,87696294
87696310,87696302
87696310,87696310
87696310,87696328
87696310,87696336
87696310,87696351
87696310,87696450
87696310,87696468
87696310,87696484
87696310,87732008
87696310,87732206
87696310,87732404
87696310,87734004
87696310,87734046
87696310,87734053
87696328,87282335
87696328,87497222
87696328,87559070
87696328,87571000
87696328,87571240
87696328,87574475
87696328,87574491
87696328,87574855
87696328,87574897
87696328,87576009
87696328,87576207
87696328,87576868
87696328,87576876
87696328,87576884
87696328,87667980
87696328,87668004
87696328,87668095
87696328,87668111
87696328,87691600
87696328,87694307
87696328,87694612
87696328,87694620
87696328,87694638
87696328,87694646
87696328,87694653
87696328,87694687
87696328,87694695
87696328,87694737
87696328,87694778
87696328,87694851
87696328,87694869
87696328,87696005
87696328,87696260
87696328,87696294
87696328,87696302
87696328,87696310
87696328,87696328
87696328,87696336
87696328,87696351
87696328,87696427
87696328,87696450
87696328,87696468
87696328,87696484
